,yTrue,yPredProb_0,yPredProb_1,yPredProb_2,yPredProb_3,yPredProb_4,yPredProb_5,yPredProb_6,yPredProb_7,yPredProb_8,yPredProb_9
64,1,0.44060454,0.45034203,0.22264796,0.533184,0.28870144,0.38544255,0.3589741,0.61443883,0.33061653,0.31834823
65,0,0.18511395,0.02680839,0.11848019,0.2205892,0.10359888,0.28512335,0.20291957,0.41915327,0.29025918,0.43647125
66,1,0.4898566,0.4240828,0.049866796,0.30825123,0.46781048,0.54614985,0.44599742,0.62337035,0.36081856,0.35874137
67,1,0.62756556,0.449193,0.16405317,0.58210206,0.7385103,0.5501766,0.41674352,0.5966403,0.7668241,0.5604679
68,0,0.513957,0.4033009,0.14140305,0.64890176,0.5250214,0.38111866,0.60927284,0.7714238,0.18518257,0.6633204
69,0,0.46625257,0.1781012,0.08473135,0.24167308,0.58322,0.5469153,0.62195927,0.84115285,0.38730538,0.6898442
70,0,0.17290261,0.66190326,0.22947285,0.52511847,0.3262437,0.35262242,0.4078728,0.5192295,0.55549556,0.47624522
71,0,0.6245997,0.6061801,0.3390127,0.53099656,0.48729983,0.54149383,0.6775883,0.79691184,0.19424689,0.6533261
72,1,0.6947764,0.8510335,0.23945671,0.38040733,0.5011546,0.5855462,0.45203292,0.7361591,0.5502448,0.5282288
73,0,0.47498974,0.54610914,0.24488367,0.37729713,0.34480977,0.3307951,0.43767613,0.6195674,0.63019246,0.41630435
74,0,0.30430713,0.17018391,0.1149036,0.3402319,0.23492973,0.33799917,0.4046073,0.5573978,0.77534115,0.4973196
75,0,0.31276304,0.47599208,0.22411394,0.5424845,0.54686314,0.31719843,0.39705336,0.81804734,0.87471116,0.6152111
76,1,0.47185844,0.7281426,0.3437989,0.41024247,0.51375854,0.4065808,0.65794545,0.6118498,0.5489567,0.61732197
77,1,0.33101243,0.715569,0.15182371,0.3282582,0.45998782,0.43847215,0.43469614,0.69464093,0.53816336,0.37486333
78,0,0.20549746,0.21804447,0.11441705,0.1749936,0.28310388,0.28867698,0.56293875,0.40132505,0.4848618,0.27174875
79,0,0.59924585,0.85716814,0.19037655,0.35697502,0.6243053,0.58634204,0.6801536,0.75408554,0.59685487,0.60518694
80,1,0.35295522,0.8318051,0.112123854,0.5883771,0.66747856,0.6083953,0.378494,0.53429383,0.43528426,0.45493793
81,0,0.22684377,0.57390046,0.20661747,0.3299415,0.39901876,0.31875688,0.6159065,0.7450849,0.24457045,0.4704091
82,0,0.31069198,0.10721047,0.056034114,0.12617674,0.1438435,0.10591389,0.2636157,0.66703206,0.2808259,0.3933238
83,0,0.29131526,0.18011901,0.16504562,0.21281394,0.12563518,0.44197622,0.33140114,0.46359688,0.7092313,0.50331527
84,1,0.69266593,0.872885,0.10213841,0.38234356,0.52292955,0.29359776,0.33482757,0.6509418,0.8047786,0.6051942
85,1,0.8825104,0.9604777,0.37213698,0.62252,0.8217611,0.6001149,0.47548878,0.7083364,0.40193477,0.6284711
86,1,0.33889624,0.45898113,0.23629096,0.5011292,0.63602144,0.36204812,0.523912,0.71476734,0.71920925,0.6689905
87,1,0.7087823,0.58087873,0.25983617,0.7583312,0.44388193,0.47853133,0.6801221,0.8541304,0.7056282,0.55252796
88,0,0.21161416,0.02154584,0.16590157,0.24946058,0.09591147,0.26234037,0.19565418,0.54807943,0.28360102,0.3232525
89,1,0.5131427,0.9652204,0.62304765,0.8106487,0.5267593,0.59793216,0.54859364,0.64919996,0.43232042,0.3711034
90,1,0.26083347,0.5908535,0.17418526,0.605554,0.36028716,0.29405046,0.44578794,0.6111629,0.27381462,0.62153894
91,1,0.43189448,0.86422133,0.27108946,0.4543982,0.855241,0.5002606,0.7205647,0.7090791,0.54816854,0.4975012
92,1,0.5237056,0.6533916,0.11879524,0.14129774,0.62208426,0.19603994,0.5956368,0.59376514,0.85694736,0.5137687
93,1,0.42429987,0.5686043,0.108050674,0.6291413,0.26818818,0.2013603,0.3015106,0.58494484,0.41427594,0.43503368
94,0,0.6862359,0.65809685,0.30663612,0.41545463,0.28155184,0.4102676,0.5128338,0.8290539,0.43448552,0.5119442
95,0,0.23536825,0.25198105,0.18473682,0.3162313,0.09728973,0.25219217,0.39933428,0.50101495,0.4050494,0.28648302
96,1,0.647236,0.46165103,0.08826851,0.19262773,0.095174015,0.18034206,0.4359187,0.73139787,0.6086599,0.38436085
97,1,0.47473794,0.4497589,0.18876924,0.70081854,0.7026358,0.45407796,0.42167735,0.65796405,0.52566135,0.6734396
98,1,0.68920785,0.7948275,0.1531987,0.6531323,0.81143284,0.44217455,0.5345148,0.5869989,0.7119195,0.5514385
99,1,0.7707564,0.9136269,0.36539665,0.67215586,0.7988363,0.5460768,0.7174735,0.7046741,0.47554937,0.5830742
100,0,0.7132279,0.6113007,0.22768149,0.59722275,0.76273113,0.5794701,0.4233391,0.7362206,0.7414707,0.58340573
101,0,0.5608175,0.36128587,0.08189636,0.30034083,0.45306405,0.30161375,0.56023943,0.5636359,0.59966254,0.41172627
102,1,0.25915408,0.44138092,0.23337428,0.54057956,0.29579878,0.29008028,0.33765718,0.38082492,0.46704614,0.36154282
103,0,0.45180097,0.2942979,0.11424744,0.4203439,0.16542502,0.3585851,0.43669403,0.60975444,0.42916554,0.28286397
104,1,0.46816993,0.8658915,0.37031284,0.5529624,0.4767294,0.44757402,0.55829436,0.765636,0.5201098,0.45363173
105,1,0.45566747,0.26836932,0.231435,0.464647,0.39446384,0.4213754,0.5087407,0.4299929,0.61195976,0.68162864
106,1,0.19105211,0.42161578,0.23736599,0.31795958,0.3215465,0.38808703,0.37868574,0.5344501,0.10544913,0.15841731
107,1,0.436425,0.9094349,0.24703415,0.48736852,0.68332696,0.48152572,0.47532204,0.75004995,0.31382453,0.65691257
108,1,0.52750796,0.2260304,0.17800836,0.3853981,0.57490253,0.2688787,0.3378438,0.46743217,0.595896,0.40731913
109,0,0.46256953,0.37716183,0.3047424,0.37452346,0.1751208,0.53662467,0.44769108,0.58139706,0.30984005,0.55640286
110,1,0.59916806,0.8161708,0.4414719,0.45196772,0.5410093,0.53042746,0.7521829,0.8010907,0.8152094,0.6329623
111,1,0.32236624,0.18709037,0.28036687,0.41246635,0.3778381,0.5068689,0.41159528,0.6685976,0.26405957,0.33559865
112,1,0.38227442,0.53464097,0.28454205,0.60898197,0.39356557,0.48029432,0.59593546,0.62961257,0.49868444,0.52301556
113,0,0.6436182,0.7568226,0.46391132,0.563452,0.42364204,0.47944307,0.5668794,0.8443334,0.27035862,0.6077503
114,0,0.47626072,0.13250914,0.15013489,0.2951827,0.2744076,0.28282905,0.4599469,0.6987165,0.19111648,0.53569734
115,1,0.74450684,0.6456478,0.3985513,0.12938002,0.54020554,0.59684867,0.82156396,0.7208167,0.69022214,0.52710974
116,0,0.23684227,0.2735749,0.14095764,0.39264333,0.34437108,0.2829038,0.22801426,0.72962075,0.11196088,0.29523274
117,1,0.74833226,0.82664317,0.18252707,0.7131969,0.6353713,0.36289173,0.59554154,0.69454557,0.5514063,0.46091133
118,0,0.19678412,0.40754363,0.3187614,0.602755,0.5725916,0.32688725,0.37220618,0.7538721,0.87492406,0.64162207
119,0,0.6158351,0.57430696,0.522812,0.5650245,0.30855128,0.42797303,0.47857273,0.7101876,0.49099642,0.5626184
120,0,0.26647478,0.40168753,0.21933621,0.15417755,0.12101842,0.37025347,0.5923347,0.7249379,0.64196825,0.3927067
121,0,0.6400744,0.64018065,0.34567443,0.5180502,0.45213705,0.24370241,0.55509317,0.63802123,0.5940126,0.38263756
122,1,0.74660397,0.95964134,0.67746603,0.47865218,0.40978658,0.589149,0.79249334,0.80064464,0.37491924,0.6082042
123,1,0.25186032,0.39846915,0.04941371,0.5088733,0.3686159,0.31787544,0.15521298,0.76474,0.5686203,0.62470543
124,1,0.32917374,0.13600872,0.14455663,0.50843585,0.71352583,0.3274287,0.26752135,0.5247452,0.54333216,0.5630526
125,1,0.4214038,0.3815639,0.21277463,0.5016703,0.32098937,0.24797362,0.18282449,0.50704587,0.53459525,0.49950525
126,0,0.5069915,0.3000415,0.3835363,0.43966925,0.38168666,0.27983588,0.49249953,0.52898926,0.5505975,0.38318822
127,1,0.6210615,0.5538951,0.43634632,0.6291848,0.7208859,0.5612822,0.47688872,0.6568384,0.7439861,0.36039445
128,1,0.3071118,0.6474536,0.21772668,0.6018888,0.46716273,0.25557974,0.4584798,0.6844851,0.44068012,0.4793151
129,1,0.51439184,0.70838964,0.0824044,0.49906147,0.50343806,0.41597414,0.6834189,0.45645174,0.72414255,0.2880981
130,0,0.62415063,0.19570282,0.082108684,0.25130478,0.101438746,0.26899138,0.45237833,0.6968835,0.42513645,0.20958138
131,0,0.6231809,0.61695516,0.26505685,0.44941837,0.51575285,0.4390073,0.6242564,0.5951521,0.61073923,0.44677794
132,1,0.6317077,0.8773592,0.20522502,0.351495,0.19752435,0.2072716,0.63691103,0.63481116,0.26950604,0.66401386
133,1,0.40027082,0.8742167,0.2806822,0.72974604,0.6839497,0.3876581,0.69542295,0.68524826,0.317196,0.6272758
134,1,0.8733712,0.4281232,0.28195655,0.28467578,0.46721053,0.42258957,0.4886018,0.7208969,0.582878,0.27759656
135,1,0.18678956,0.30942482,0.18418598,0.60294586,0.36374086,0.27090916,0.44489497,0.61245716,0.30785844,0.53149414
136,1,0.529237,0.551517,0.30308884,0.5501848,0.43623665,0.48509306,0.37282562,0.5577389,0.57073647,0.36390054
137,0,0.4007689,0.20305574,0.16913196,0.26354536,0.36020407,0.37895173,0.54185635,0.57793105,0.83368164,0.4211356
138,0,0.14180523,0.17486922,0.13116705,0.19179982,0.053484537,0.2101577,0.4625796,0.5897629,0.28756127,0.3697153
139,1,0.4517749,0.5250674,0.13812038,0.68573296,0.38835168,0.51985705,0.32716417,0.77316004,0.5359857,0.6485143
140,1,0.7165709,0.68864983,0.3645259,0.5824028,0.53097737,0.6263741,0.60378516,0.8634248,0.68973136,0.5644702
141,0,0.4726426,0.042233296,0.104495615,0.18178253,0.07967359,0.15170386,0.2829386,0.44911334,0.35876083,0.46082073
142,0,0.03509713,0.11331963,0.11839742,0.42057383,0.33660954,0.22752124,0.5185811,0.5344257,0.23854904,0.32379955
143,1,0.5690128,0.5989824,0.32576808,0.46939528,0.5149696,0.5252807,0.43923035,0.60859114,0.6160122,0.51805025
144,1,0.6376898,0.46854392,0.11621387,0.58252823,0.3540373,0.2554934,0.6221446,0.68097544,0.5310554,0.63369834
145,0,0.36793375,0.34525505,0.3402329,0.29075623,0.16844623,0.34699756,0.43884236,0.6437528,0.44852063,0.5267229
146,0,0.36552036,0.1988777,0.21573955,0.36457455,0.18287738,0.31058457,0.37015542,0.50254434,0.44215518,0.47197565
147,1,0.6441625,0.7460835,0.09563665,0.59463805,0.62231195,0.47353542,0.34791982,0.693686,0.65125096,0.38776672
148,1,0.45231825,0.59189135,0.2628375,0.4919079,0.34033123,0.30067712,0.33605257,0.5566266,0.41893226,0.42583144
149,0,0.24603388,0.24043629,0.176985,0.5416254,0.0975625,0.44034916,0.6154445,0.639426,0.73624146,0.2876828
150,1,0.26357156,0.40167597,0.044418696,0.27320528,0.51221097,0.266187,0.47520617,0.6691969,0.38567275,0.3294627
151,1,0.17193952,0.46751818,0.16054042,0.1800333,0.32867205,0.21067291,0.41845724,0.35186732,0.4396816,0.24077895
152,0,0.5772149,0.9268194,0.3383402,0.6564818,0.33351895,0.5875623,0.65827525,0.83514774,0.6677001,0.5363959
153,0,0.22202232,0.2575817,0.18952706,0.5284551,0.46436617,0.23761055,0.45019984,0.596825,0.37336013,0.44215357
154,1,0.90585065,0.9105611,0.3147547,0.4422124,0.46793666,0.75743663,0.5082205,0.67392015,0.38639158,0.30875248
155,0,0.2690786,0.5311771,0.13691407,0.46678954,0.18908669,0.23801547,0.6735588,0.7075783,0.7156793,0.47787216
156,0,0.2570829,0.60762954,0.16236775,0.54225636,0.17183077,0.44093007,0.34624666,0.65493655,0.14231974,0.4101234
157,0,0.4211869,0.12518373,0.25285012,0.3811371,0.16321442,0.3021607,0.22458392,0.56003594,0.5997396,0.35733372
158,1,0.6404316,0.89259195,0.44702873,0.64830375,0.40465543,0.32858074,0.59041226,0.71279716,0.5569812,0.47574496
159,1,0.9285592,0.8908107,0.47067365,0.51891,0.82211906,0.7092071,0.7329152,0.8118358,0.34771532,0.72839165
160,1,0.20816875,0.505163,0.21177681,0.42821825,0.2633649,0.35820043,0.36620057,0.70905703,0.55321014,0.32209224
161,0,0.66168,0.42441607,0.3057909,0.70343053,0.29631722,0.33612627,0.54958236,0.79677564,0.4209219,0.5823547
162,0,0.6221297,0.72058237,0.19445455,0.5804324,0.5592659,0.51747936,0.32471082,0.82817817,0.28299114,0.68518037
163,1,0.69587857,0.9146945,0.29006717,0.528809,0.6005015,0.4062258,0.59417725,0.5021937,0.6085751,0.6103495
164,0,0.40869826,0.2546677,0.27533072,0.28711772,0.11517663,0.30697235,0.590803,0.57544106,0.8391281,0.58933127
165,1,0.47899625,0.0868066,0.008407065,0.3801223,0.23489933,0.14996485,0.2921875,0.6430376,0.5712551,0.36569208
166,0,0.7179048,0.5128221,0.3562853,0.14032505,0.3554042,0.33225518,0.9064118,0.7552097,0.9492032,0.48199546
167,1,0.58457136,0.28260782,0.16583633,0.23895963,0.5017054,0.43644896,0.6430501,0.43540585,0.7153639,0.3948382
168,1,0.30509952,0.26815102,0.08424344,0.41275504,0.22780354,0.4301092,0.19937909,0.5293362,0.4304582,0.43710053
169,1,0.2880029,0.7252308,0.101806715,0.20847313,0.55694413,0.2516436,0.41858536,0.717398,0.4725455,0.36874294
170,0,0.35350376,0.36134404,0.33424056,0.48550257,0.26693058,0.49727276,0.3883428,0.6305823,0.56855476,0.2549036
171,0,0.23306079,0.027407708,0.05971651,0.10572438,0.05199466,0.1578877,0.2441142,0.4938419,0.29390335,0.2158725
172,0,0.685069,0.8544817,0.35005313,0.5009545,0.7524451,0.5462823,0.8087804,0.8447871,0.47800058,0.620343
173,1,0.6092576,0.6494006,0.3573025,0.52301717,0.28823435,0.3181176,0.6523121,0.73485935,0.61443114,0.50227106
174,0,0.5516512,0.8660116,0.25338754,0.6753786,0.44484854,0.5237258,0.6497961,0.6813692,0.45531613,0.6195277
175,0,0.1316995,0.05030954,0.37099373,0.13452338,0.27422833,0.2593946,0.3756555,0.7742894,0.84425545,0.3475802
176,0,0.6716975,0.6252009,0.534452,0.72668004,0.47836003,0.21704277,0.61665547,0.7497417,0.31299746,0.50113285
177,1,0.5440178,0.7611196,0.10910119,0.58838,0.5740961,0.33942962,0.6922055,0.5726381,0.5461942,0.51158464
178,1,0.6118785,0.7181705,0.18320407,0.15761212,0.83697706,0.243459,0.8262782,0.45440066,0.7574172,0.70539933
179,1,0.8241373,0.8647562,0.35576326,0.71271527,0.7973558,0.4037081,0.77874947,0.78186744,0.7826756,0.55973434
180,1,0.39035514,0.80309045,0.14207025,0.6436045,0.5079346,0.46272504,0.45418322,0.6773663,0.5934228,0.52115494
181,0,0.438924,0.18929853,0.17556769,0.49535045,0.43033147,0.33650136,0.45170555,0.5831782,0.21849658,0.31291717
182,1,0.5759537,0.6644786,0.4711206,0.2913612,0.38726693,0.3453855,0.47529033,0.59850985,0.5294525,0.59562767
183,0,0.7109182,0.6268237,0.26565632,0.5775459,0.70272726,0.45872712,0.5257431,0.81539655,0.7554179,0.6879272
184,0,0.2483337,0.50115436,0.27468017,0.53375435,0.35331127,0.35688028,0.38165817,0.49773842,0.49206948,0.4626846
185,1,0.28930676,0.016226003,0.15851854,0.36201283,0.21569856,0.21389556,0.06833444,0.5934651,0.17219421,0.42237255
186,0,0.4830522,0.7621268,0.20731638,0.4671865,0.2947811,0.5212988,0.51579905,0.7786484,0.36346918,0.4902513
187,1,0.40196285,0.44759986,0.17820191,0.53330463,0.2864343,0.40162253,0.6452382,0.7247138,0.4481061,0.5990067
188,0,0.2370409,0.22103675,0.29955506,0.31808817,0.32242578,0.27055106,0.33360237,0.76071316,0.81761074,0.5904191
189,0,0.90364325,0.9712969,0.65705097,0.5519201,0.5778786,0.5482445,0.8298989,0.8411408,0.15119463,0.6027092
190,1,0.5560953,0.651044,0.10022445,0.37399405,0.697631,0.34506902,0.5564958,0.68408453,0.70764357,0.4121918
191,1,0.6661148,0.8537837,0.5140323,0.5026682,0.6492119,0.4685135,0.4304728,0.6971566,0.5701175,0.54504555
192,0,0.1937963,0.07051471,0.17558485,0.2082874,0.14922892,0.24208821,0.26903248,0.6493186,0.3493231,0.22543508
193,0,0.6338744,0.8138054,0.4681537,0.5157875,0.51820934,0.38657224,0.5132235,0.76553357,0.47865692,0.5234803
194,1,0.34394902,0.3915699,0.4503863,0.37571564,0.5444493,0.32501295,0.5699033,0.6961614,0.44155985,0.5657383
195,0,0.36410943,0.09986413,0.25267622,0.20527309,0.14354953,0.301229,0.49520624,0.56486374,0.43594667,0.24706015
196,1,0.5464906,0.6812475,0.36872473,0.68748546,0.7136424,0.40779698,0.7147592,0.84989184,0.47024018,0.64817274
197,0,0.28272513,0.11275223,0.16568916,0.19960189,0.100857764,0.26277635,0.37859404,0.49312043,0.53183275,0.5273026
198,0,0.1719758,0.0063725803,0.13086942,0.14489314,0.04114063,0.2652153,0.35905614,0.60801625,0.13357319,0.24602623
199,1,0.33681512,0.30249506,0.26581937,0.44517022,0.24466506,0.51331913,0.4209451,0.7291076,0.4834273,0.45438614
200,1,0.5030311,0.89625853,0.29918098,0.70902437,0.63587695,0.6958797,0.5349847,0.53729427,0.46200046,0.42323965
201,0,0.24594331,0.8263363,0.14185715,0.56636834,0.61902815,0.4430755,0.36371192,0.6517668,0.6977209,0.318817
202,0,0.70678055,0.7491712,0.2960056,0.4133144,0.51924443,0.45552528,0.7456975,0.89474916,0.3506425,0.6107641
203,1,0.8182746,0.7662126,0.34519574,0.49024126,0.5528741,0.39059317,0.44446015,0.62161607,0.72067785,0.4955359
204,0,0.22310343,0.050624087,0.20718816,0.25478038,0.091257304,0.24981499,0.23072422,0.5954683,0.41887805,0.23145813
205,1,0.4879531,0.79502803,0.22139278,0.5629399,0.8705101,0.3388287,0.3133174,0.7204593,0.5098837,0.44753528
206,0,0.5435062,0.23851559,0.13372898,0.19543664,0.19695093,0.16117036,0.45322585,0.60823584,0.6244265,0.37975657
207,1,0.56010485,0.96455324,0.26305118,0.5915069,0.9074372,0.4579558,0.8176755,0.7127479,0.81953186,0.7018589
208,1,0.60083216,0.24960011,0.08288647,0.3625655,0.54172736,0.27362183,0.5863992,0.50807095,0.318232,0.49888062
209,1,0.3781225,0.646747,0.060515925,0.43554416,0.81927216,0.4330443,0.5160612,0.6424007,0.61303395,0.6957731
210,1,0.64657557,0.6661771,0.39245832,0.5892699,0.5989404,0.6170291,0.6081517,0.46009973,0.5471519,0.39292586
211,1,0.47998923,0.83429086,0.25418776,0.271538,0.30303136,0.41371635,0.679894,0.65451026,0.7516144,0.5064035
212,1,0.387503,0.65837896,0.09540152,0.66006595,0.5054154,0.44296676,0.5564127,0.6462992,0.5249408,0.5724783
213,1,0.1774926,0.7582656,0.27285525,0.41365933,0.4187576,0.47980857,0.69026816,0.29197395,0.56384516,0.5287914
214,1,0.5223357,0.56451946,0.1393468,0.47956458,0.46857885,0.4893451,0.3970813,0.7203529,0.49318826,0.5419508
215,0,0.68509525,0.7896171,0.16743526,0.54479027,0.7934731,0.4774117,0.54149663,0.8503299,0.6207437,0.38404077
216,1,0.27313095,0.67721856,0.104519874,0.67186964,0.2312479,0.46894372,0.62262326,0.7013838,0.42865765,0.5177514
