,yTrue,yPredProb_0,yPredProb_1,yPredProb_2,yPredProb_3,yPredProb_4,yPredProb_5,yPredProb_6,yPredProb_7,yPredProb_8,yPredProb_9
115,1,0.6044246,0.33302554,0.35515332,0.23849386,0.27911517,0.16525641,0.18124813,0.3664295,0.48321396,0.13825123
116,0,0.55596095,0.18422398,0.14586191,0.40020758,0.79370916,0.21243545,0.16363725,0.4573312,0.58950174,0.26932657
117,1,0.8564198,0.38197604,0.4691212,0.5126463,0.9385555,0.19384447,0.5960988,0.51074517,0.8654463,0.5002428
118,0,0.45025986,0.1874145,0.03384334,0.09258122,0.01194276,0.086936876,0.082367286,0.4702546,0.15511253,0.010921097
119,0,0.6491809,0.58789295,0.090245225,0.38023797,0.7268566,0.3572784,0.6202334,0.44763434,0.75293773,0.1374912
120,0,0.6819128,0.61346805,0.3950307,0.46718138,0.48925474,0.4766823,0.36257106,0.3956052,0.45765075,0.7636328
121,0,0.67205846,0.6795226,0.25634655,0.19529673,0.20541981,0.41236237,0.5140003,0.59077346,0.6826161,0.3907287
122,1,0.8181881,0.90267164,0.9275155,0.5035778,0.99959713,0.7516109,0.99025404,0.75731856,0.98875004,0.9831379
123,1,0.9175769,0.6385888,0.9913826,0.49889827,0.912568,0.6125369,0.7565137,0.7276833,0.88465995,0.9654269
124,1,0.586606,0.58650947,0.46468928,0.6967007,0.861846,0.4641086,0.35415104,0.6980202,0.8326714,0.15902506
125,1,0.7766175,0.7067859,0.8550396,0.503504,0.9737263,0.4527156,0.88074183,0.6380881,0.95214915,0.97116673
126,0,0.53227365,0.56452554,0.035069063,0.34204632,0.077413194,0.2773479,0.3222689,0.6222296,0.35474083,0.07402464
127,1,0.94401044,0.86398727,0.9868634,0.70476395,0.9996711,0.56920147,0.91057706,0.82834756,0.96759975,0.92910755
128,1,0.7030734,0.58455235,0.89537776,0.46384272,0.22029743,0.39402145,0.6734058,0.43084866,0.8529936,0.49277914
129,1,0.7011375,0.2502807,0.06859924,0.3620696,0.05010179,0.32345897,0.17517214,0.60483825,0.64464056,0.60685104
130,0,0.5426215,0.1911744,0.025503848,0.16935864,0.007893939,0.26119167,0.038951114,0.48699558,0.16293728,0.04561474
131,0,0.7031027,0.55791134,0.029417725,0.34848753,0.96401554,0.20040533,0.21182686,0.6820231,0.47621757,0.26493588
132,1,0.8743309,0.6922338,0.90564364,0.7054312,0.9765568,0.549722,0.8887079,0.86295885,0.96378803,0.97077465
133,1,0.4421355,0.10897951,0.48241407,0.21182363,0.6476815,0.2760693,0.18855414,0.4869746,0.47281593,0.67939055
134,1,0.62353325,0.76407474,0.29764846,0.38292044,0.97053236,0.46355763,0.69814944,0.54746413,0.9525531,0.06374525
135,1,0.4535402,0.42068666,0.17014734,0.5523068,0.17570922,0.31906796,0.3266374,0.4302574,0.6812087,0.6655742
136,1,0.8647064,0.30355114,0.31745583,0.5182899,0.31853968,0.45307374,0.52352977,0.6898733,0.72139883,0.52901983
137,0,0.7552551,0.668312,0.11451759,0.24891523,0.74802375,0.29680583,0.590915,0.6054821,0.7185489,0.38275325
138,0,0.9150644,0.72159594,0.8304421,0.36610544,0.70723903,0.65732974,0.57357633,0.60460746,0.6736962,0.8709
139,1,0.9509171,0.41381618,0.8830351,0.3830095,0.6353142,0.33386332,0.5792545,0.83886784,0.84605,0.88579655
140,1,0.78182715,0.40493158,0.3845234,0.4261196,0.8593868,0.31656405,0.646198,0.67229587,0.71158105,0.9355442
141,0,0.27198422,0.40338427,0.18313348,0.17484443,0.667259,0.42993838,0.40065965,0.24478924,0.36644262,0.80568475
142,0,0.60857505,0.51395404,0.19614056,0.38976312,0.19743396,0.32835814,0.33838278,0.43165782,0.5581647,0.03544747
143,1,0.9008645,0.26687005,0.04988314,0.63875,0.43737927,0.16543984,0.36869556,0.59783185,0.7956288,0.09763591
144,1,0.69852537,0.09151531,0.8837851,0.20262544,0.07122867,0.19414598,0.29735494,0.3723638,0.5065551,0.84099597
145,0,0.45923752,0.5647648,0.018652685,0.2150705,0.186999,0.29336008,0.37429726,0.34944892,0.6690618,0.32679254
146,0,0.33929548,0.50692284,0.07739702,0.22930717,0.5796981,0.27947125,0.56355196,0.41147053,0.66057956,0.41924545
147,1,0.70968366,0.33221155,0.73914236,0.65249527,0.37193215,0.36224177,0.6140768,0.72332835,0.8830498,0.25373304
148,1,0.70782936,0.32826495,0.0870498,0.4479,0.013420984,0.22141367,0.28482246,0.5120113,0.50353116,0.36979622
149,0,0.55753446,0.52350026,0.62369204,0.6666601,0.99591804,0.59567016,0.88149107,0.52555877,0.7173594,0.9444591
150,1,0.7842788,0.28902075,0.27376097,0.21415524,0.7612569,0.30644563,0.27300388,0.78657544,0.7838003,0.55145735
151,1,0.80804896,0.3094758,0.22361632,0.27077124,0.29603264,0.3880417,0.52639526,0.7234773,0.7548064,0.7948917
152,0,0.11620499,0.31991255,0.036274515,0.38340858,0.55938655,0.35391024,0.6017954,0.31435788,0.944885,0.022036437
153,0,0.6001657,0.24747516,0.056172036,0.36711568,0.18508792,0.3077484,0.32764158,0.52146024,0.43067762,0.15825944
154,1,0.80615747,0.65731025,0.15071522,0.70678246,0.99900985,0.7164763,0.4562245,0.6475328,0.9016584,0.6575531
155,0,0.56536865,0.5197225,0.2662497,0.4475904,0.052403785,0.5650798,0.7067997,0.64638007,0.68906885,0.7648474
156,0,0.46428397,0.3285081,0.016606996,0.5460966,0.017221907,0.41745484,0.33160692,0.62926894,0.37722865,0.073529154
157,0,0.5832571,0.49472132,0.22838157,0.46186298,0.5305959,0.30066985,0.42490494,0.5255412,0.54024947,0.20947671
158,1,0.89969534,0.8190621,0.7160452,0.4726179,0.93252283,0.6161632,0.84299135,0.8244054,0.9493594,0.71921533
159,1,0.92380315,0.7431849,0.98042005,0.5418542,0.92022026,0.7736757,0.9328109,0.74017787,0.8567376,0.9593762
160,1,0.45740926,0.2845932,0.10755505,0.44475707,0.08466852,0.31110513,0.31096047,0.38789168,0.58731043,0.22866645
161,0,0.5034842,0.41991872,0.5251263,0.5696238,0.052545786,0.3804247,0.55409145,0.47631928,0.7384778,0.68823254
162,0,0.47630125,0.32698736,0.028782891,0.30580258,0.100987494,0.25058335,0.1658871,0.3053489,0.4540937,0.027352627
163,1,0.7572595,0.5879384,0.8631135,0.54031515,0.64439464,0.25417134,0.9079788,0.5665363,0.9220967,0.97206885
164,0,0.6153498,0.36547273,0.1501362,0.2087596,0.061556954,0.27132645,0.20884165,0.52030826,0.4755485,0.023182334
165,1,0.7018704,0.6350657,0.16425681,0.57790804,0.7007787,0.4841146,0.37161717,0.46188414,0.6053151,0.8444494
166,0,0.6655192,0.40404695,0.097011164,0.12914118,0.13593851,0.23815465,0.12124236,0.4663786,0.28780997,0.13125806
167,1,0.38732514,0.12041836,0.002198715,0.069547504,0.001402315,0.15781268,0.06452998,0.31571773,0.1101797,0.015574948
168,1,0.70187914,0.6822938,0.7354216,0.4139164,0.9871886,0.3275202,0.8716532,0.71808994,0.8616543,0.8747634
169,1,0.9379711,0.6840769,0.4030869,0.4896404,0.59816295,0.57412803,0.75392103,0.8795341,0.9459269,0.89841074
170,0,0.18722503,0.35592633,0.012739273,0.4492879,0.010247808,0.17584893,0.11412367,0.27587754,0.34106383,0.10091908
171,0,0.7331988,0.66060317,0.6178079,0.256146,0.64962506,0.4153995,0.47168285,0.67959255,0.7907813,0.45712256
172,0,0.6231294,0.6096604,0.43225706,0.5552474,0.75054353,0.531,0.6982293,0.4480968,0.6010868,0.8037175
173,1,0.9339122,0.7347041,0.94352734,0.57958966,0.99846005,0.4143379,0.80584544,0.8322738,0.971351,0.85086393
174,0,0.35153902,0.46990517,0.09188121,0.6041554,0.010243723,0.45909742,0.47913575,0.45033765,0.82686234,0.093105756
175,0,0.5337849,0.112765625,0.002910621,0.052581735,0.11170918,0.16477641,0.07706291,0.39642808,0.10184767,0.025838254
176,0,0.7050405,0.25416917,0.047613166,0.35089797,0.21891823,0.17987248,0.3008973,0.4730085,0.75031507,0.33962655
177,1,0.47739547,0.3394067,0.15439217,0.43095988,0.049150914,0.41455907,0.17728671,0.46335974,0.35370857,0.10219865
178,1,0.48311567,0.5386785,0.93122864,0.48438314,0.56565285,0.43467677,0.23900124,0.5331187,0.35429603,0.58584875
179,1,0.4291914,0.45797318,0.40806574,0.55639803,0.93439823,0.3069316,0.90483296,0.5336087,0.87476486,0.8381338
180,1,0.8026246,0.5281557,0.6962446,0.5281755,0.9341762,0.40398726,0.6080694,0.7040544,0.94088316,0.44007364
181,0,0.3709496,0.21064885,0.0020072183,0.064425066,0.04779461,0.09525928,0.07720301,0.27403152,0.087623715,0.005191633
182,1,0.7061123,0.6788821,0.80736274,0.5680307,0.8373818,0.5374386,0.74550974,0.6209408,0.7220782,0.91805947
183,0,0.66806567,0.4945685,0.37768918,0.45304817,0.87638223,0.29813266,0.49213156,0.39847314,0.74566066,0.39776722
184,0,0.2448794,0.114954785,0.0039367573,0.22621702,0.01926548,0.28092173,0.08926696,0.5175632,0.2039538,0.009344458
185,1,0.6658019,0.23555703,0.057682678,0.15700038,0.11223168,0.17265572,0.25037304,0.61862934,0.3446381,0.22003883
186,0,0.800999,0.58728945,0.568751,0.5092958,0.35024452,0.57315934,0.73643005,0.68032587,0.55059814,0.39036143
187,1,0.69422495,0.6698878,0.8128502,0.5814902,0.9180657,0.35206032,0.8370628,0.40684122,0.82050395,0.9455667
188,0,0.5475176,0.4205343,0.30282587,0.1582411,0.0038472926,0.38582462,0.22574084,0.44664228,0.49859768,0.23664184
189,0,0.5558582,0.6057292,0.06517932,0.5418704,0.33121604,0.36603546,0.71060586,0.52072567,0.87680477,0.07985365
190,1,0.7950809,0.6335181,0.5791161,0.57040125,0.9329029,0.37413427,0.35330278,0.60021776,0.46266145,0.7403537
191,1,0.7995535,0.28503197,0.15912984,0.2026677,0.89130396,0.49052355,0.37354463,0.86190414,0.90279716,0.9370825
192,0,0.38038066,0.51520616,0.045901306,0.17168377,0.01291795,0.27217427,0.16681078,0.25027072,0.26190698,0.1458644
193,0,0.6531418,0.8267868,0.6898679,0.47700346,0.64573264,0.54823154,0.73901,0.28805712,0.74996066,0.51718974
194,1,0.94433224,0.7650373,0.97118574,0.47412947,0.9958917,0.48974624,0.88936174,0.81615925,0.9710807,0.9724705
195,0,0.42192623,0.47476304,0.049661107,0.30569255,0.10296931,0.26421577,0.32384673,0.38286304,0.44788665,0.51166195
196,1,0.6385864,0.6103031,0.28168753,0.54192895,0.61028385,0.40337056,0.8720338,0.5012521,0.87270486,0.86445594
197,0,0.44341344,0.7853182,0.22710595,0.336901,0.62795234,0.42483675,0.47377682,0.5619708,0.45101717,0.9004431
198,0,0.7397942,0.6373793,0.2376119,0.37398365,0.26853162,0.4338134,0.34265372,0.5971123,0.3545521,0.23836647
199,1,0.84982216,0.47806555,0.99597263,0.7624708,0.99683374,0.57250196,0.7937284,0.727721,0.955554,0.8823213
200,1,0.73641324,0.6219957,0.24134085,0.6648989,0.999526,0.46507004,0.61732155,0.725054,0.93082774,0.41512483
201,0,0.2725311,0.11741957,0.009068791,0.28266162,0.008794036,0.20196185,0.062431633,0.4656309,0.3668565,0.055057008
202,0,0.7753147,0.45409903,0.4359377,0.49137807,0.46325216,0.19144571,0.5480107,0.5285388,0.7111417,0.41258183
203,1,0.65934193,0.762944,0.9496006,0.5185983,0.99970245,0.46921518,0.8034259,0.6543908,0.9276086,0.79723895
204,0,0.2789573,0.059294242,0.012294148,0.13285473,0.2169454,0.13917974,0.09496874,0.5072377,0.34426892,0.0058477786
205,1,0.4561758,0.22389673,0.13180026,0.44266206,0.6571194,0.21224375,0.4045801,0.4282143,0.7530271,0.62761414
206,0,0.6706784,0.7449452,0.39009097,0.3982659,0.3137329,0.40633476,0.32288238,0.5893817,0.5013973,0.18833748
207,1,0.7908268,0.79652745,0.9216222,0.6707477,0.9905562,0.28591913,0.73327553,0.7490773,0.7542308,0.89299434
208,1,0.8703451,0.722209,0.92847675,0.6459524,0.9869068,0.22406152,0.7603151,0.8981641,0.82183003,0.73767686
209,1,0.6514145,0.37944722,0.9142053,0.5022099,0.67496896,0.4525512,0.6898088,0.6945077,0.9051406,0.8457807
210,1,0.7132188,0.44136396,0.20980369,0.49908087,0.9963853,0.3975909,0.69373953,0.719316,0.9473233,0.9232942
211,1,0.7318037,0.5717226,0.37440014,0.5871022,0.48697156,0.15916495,0.7630539,0.42699286,0.878817,0.9174883
212,1,0.68710077,0.26830545,0.36489573,0.5867034,0.50837576,0.19909155,0.43164706,0.4263671,0.5874439,0.55332434
213,1,0.67576265,0.5979886,0.2914354,0.5648793,0.27162176,0.4822891,0.2791447,0.38004714,0.6064618,0.762917
214,1,0.48586404,0.3444348,0.09394776,0.5448579,0.0070414897,0.23948903,0.5992491,0.4045952,0.63917303,0.36233455
215,0,0.2744659,0.14421684,0.17146322,0.3356591,0.7081299,0.2841444,0.21394283,0.35614127,0.3424558,0.11591864
