,VGG16_0,VGG16_1,VGG16_2,VGG16_3,ResNet50_0,ResNet50_1,ResNet50_2,ResNet50_3,InceptionV3_0,InceptionV3_1,InceptionV3_2,InceptionV3_3,Xception_0,Xception_1,Xception_2,Xception_3,yTrueTrn
10,0.80819386,0.19009931,6.575809e-05,0.0016410962,0.9900565999999998,0.009938907,2.6822458e-06,1.7573747e-06,0.9879011000000001,0.010826249,5.9680892999999994e-05,0.0012129687,0.99967647,0.00031676886,3.3949711000000003e-06,3.3584981e-06,0
11,5.622136500000001e-06,0.9906218000000001,0.009342104,3.0455196000000002e-05,1.1411126e-05,0.9998041999999999,2.937625e-05,0.00015494545,0.00015662627,0.99953866,0.00026616437000000003,3.8628845e-05,1.3292616000000001e-05,0.9993843000000001,0.000600924,1.4804560000000001e-06,1
12,0.8194684999999999,0.17604662,0.0025105462,0.00197435,0.9964455,0.0020513386,0.0012406553,0.00026257419999999997,0.9781633,0.007582796,0.0047544944,0.009499462,0.9999100000000001,3.9957559999999996e-05,4.4788987e-05,5.2605965000000005e-06,0
13,0.03131017,0.11495633400000001,0.00027463183999999996,0.8534589,0.014339087,0.98533255,1.4203184000000001e-05,0.0003141481,0.032381445,0.9624474000000001,0.0033877065999999996,0.0017834285999999999,0.000906632,0.9990507,4.2301006e-05,3.0160473e-07,1
14,0.33416772,0.40882564,0.001168884,0.2558377,0.9965533000000001,0.003133779,1.907861e-05,0.0002938024,0.99540126,0.0040824036,0.00013688687,0.00037939186,0.9999403,5.9462418e-05,2.090999e-07,6.2363514e-09,0
15,4.207451e-08,8.301738000000001e-05,0.9872700999999999,0.012646778999999999,4.7730839999999996e-05,0.0046438333000000005,0.98475766,0.01055077,0.00037827867,0.004934976,0.99229324,0.0023935323,0.0017737542999999999,0.0016405601000000001,0.99617046,0.00041524996,2
16,1.2431949999999999e-05,0.99966884,0.00031347279999999997,5.3452635999999996e-06,6.154329e-06,0.9997017,0.00013800236,0.00015407806000000002,0.008259184000000001,0.9826919,0.0027198717,0.006329107,3.4648392e-06,0.9997665000000001,0.00022969476,2.8688592e-07,1
17,7.1895993e-06,5.4790576e-07,0.0015899801,0.9984023000000001,1.0473644e-05,3.8750844e-05,0.00024871086,0.99970204,0.0026388925,0.0002858963,0.0017087106,0.9953665999999999,0.000954656,1.7855291e-05,5.726673400000001e-06,0.99902177,3
18,0.00041131827000000004,0.20144795,0.79763365,0.0005071075,4.504358e-06,0.004396737,0.99498546,0.0006133930000000001,0.00043795807999999996,0.019425064,0.9654929,0.014644131000000001,1.0211473000000001e-06,0.00017953495,0.99981934,9.2777e-08,2
19,0.77325636,0.22419882,0.0001001915,0.0024446826000000003,0.9962644,0.0023832712,9.525273e-06,0.0013427915,0.9820263000000001,0.001982784,0.0012645635,0.014726425,0.9994868,0.00042147075999999996,4.762862e-06,8.698461e-05,0
20,0.024053011000000003,0.9648219000000001,0.005395957,0.0057291677,0.0005810341000000001,0.9951363000000001,0.0007833214500000001,0.0034993803000000004,0.0025410333,0.99674195,0.00010151918,0.0006155401000000001,4.775058e-06,0.9999918,3.1858076e-06,2.7407194e-07,1
21,0.0052372282,0.82455397,0.021751871000000002,0.14845699,0.00032316767999999996,0.0009834478,0.0001000349,0.9985934000000001,0.0016227348,0.008786212,0.023473471,0.9661175,0.00020867164,7.664706999999999e-05,1.2120968e-05,0.9997024999999999,3
22,7.499094e-06,0.00042591692000000004,0.9972396000000001,0.0023269837,2.2979757e-05,0.0021076084,0.99719715,0.0006722115,0.00080235576,0.019717218,0.9792235999999999,0.00025681176,0.00037604303,3.771817e-05,0.9994185,0.00016778916000000001,2
23,4.9843155e-08,3.812112000000001e-09,2.945379e-07,0.99999976,9.367412e-06,9.366499e-06,4.6088447999999995e-05,0.99993515,3.5038174e-05,5.363448e-06,0.00014941316999999999,0.99981016,1.6667549999999999e-06,1.8894456e-05,7.895913e-06,0.9999716000000001,3
24,0.83958983,0.09211237,0.0013477642,0.066950046,0.99546957,0.001621341,0.00015011198000000001,0.0027589620000000002,0.9662044,0.029354903999999998,0.0017350186999999999,0.0027056234000000005,0.9999324,3.9372102e-05,2.7516738999999997e-05,7.2731217e-07,0
25,1.1854421000000001e-11,7.1610843e-06,0.99998975,3.1074470000000003e-06,1.9696808999999998e-07,1.9491486e-05,0.99996436,1.6009699e-05,1.5222965999999998e-05,0.00018446942,0.99952745,0.00027289632000000003,2.0363877e-06,1.2808208e-06,0.99999523,1.4625649e-06,2
26,0.43550155,0.4399729,0.000101788566,0.12442381,0.99326795,0.0063383416,0.00019147564,0.00020221525,0.9352565999999999,0.057960797,0.0017367539,0.0050459607,0.99990714,9.189235999999999e-05,3.7475314000000005e-07,5.6589647e-07,0
27,0.027283117000000003,0.047651432,0.0010497710000000001,0.9240156999999999,0.00067807065,0.9962495000000001,0.00011630574599999999,0.0029562293,0.0013568244,0.9980064000000001,0.0005345082,0.00010217765,0.00013553255,0.9998635,8.419412e-07,7.8376985e-08,1
28,0.9465959999999999,0.001152251,4.902882000000001e-07,0.05225121,0.99725205,0.0011083536999999999,0.0006954425500000001,0.00094421743,0.98603153,0.010924917,0.00021240851000000003,0.0028312039000000003,0.9982139999999999,0.0017696194,8.886446499999999e-07,1.5521216e-05,0
29,0.17286512,0.013998574,0.00032885483,0.8128074000000001,0.9989856,0.0009968224,3.7159629999999997e-06,1.3915427e-05,0.9402254999999999,0.011113557,0.0040460424,0.04461498,0.99997306,2.1851802e-05,3.0053925e-06,2.1629344e-06,0
30,0.0024144528,0.83039105,0.0042224578,0.16297203,0.0017325863,0.9836818000000002,0.010010505,0.0045751096,0.015776718000000002,0.9821525,0.0017249307,0.00034583407,0.000226784,0.9996314000000001,0.00013021684,1.1616019999999998e-05,1
31,0.10171768,0.0006456862,0.0015887265,0.89604795,0.9996402,0.00024531354,1.1690817e-05,0.00010267438,0.9735773000000001,0.022844108,6.8083995e-05,0.0035104909999999997,0.999798,0.00018989519,5.5548765e-07,1.1589536e-05,0
32,0.0006651067,0.0636116,0.059216656,0.8765066999999999,0.00040930285,0.99862933,5.7301568e-05,0.00090413674,0.0133267,0.8970773999999999,0.083589576,0.006006373000000001,1.4425692e-06,0.99996424,3.4175002e-05,1.2435031e-07,1
33,0.003104275,0.002640382,0.00015651721,0.9940988000000002,0.00027988854,3.0193384999999997e-05,0.0016442793,0.9980457,0.011834778999999998,0.015117192,0.00068411476,0.97236395,0.0024089226,3.0337253e-05,0.00012739627,0.99743336,3
34,0.14123932,0.03807262,0.0010492922,0.8196388000000001,0.03343442,0.9660479,0.00019882938000000003,0.00031890874,0.045034844000000004,0.9221478000000001,0.019237813,0.013579549,0.0020581898,0.9977118,0.0002107789,1.9207137e-05,1
35,2.007694e-07,0.9957618,0.003450855,0.0007871176299999999,0.0003321964,0.9958891,0.0019795335999999997,0.0017992207,0.0007581299000000001,0.96999097,0.025417335,0.0038336579999999998,4.3094045999999995e-06,0.99992263,7.218385e-05,8.642185000000001e-07,1
36,4.1864026000000004e-10,3.9604535999999995e-05,0.99995065,9.755974e-06,5.195939e-08,0.00042582874000000003,0.9995146,5.9516173e-05,2.4388105999999998e-05,0.00046308419999999996,0.9994948,1.7793967e-05,3.9327177e-05,1.645478e-05,0.99993515,9.011653e-06,2
37,0.6895989,0.0008249211,0.0038537127000000003,0.3057224,0.9985843000000001,6.820749e-05,3.9050683e-06,0.0013436532999999999,0.99507266,8.091031999999999e-05,3.7513357e-05,0.0048089065000000005,0.99997103,5.866831e-07,4.8033767e-06,2.3595949e-05,0
38,6.036739e-11,5.057704000000001e-07,0.9999988999999999,6.0389857e-07,1.5808148e-06,0.0026928845,0.9967738000000002,0.0005317622,0.0004513647,0.000696079,0.99702114,0.0018313860999999998,3.506136e-07,1.1200498e-06,0.99999774,8.797251e-07,2
39,0.00041250870000000004,0.027752284,0.012529171,0.959306,0.0011801306,1.9467541000000002e-05,1.5948486e-05,0.9987845,7.716607e-05,0.00012655846,0.0036677734,0.99612844,1.5365833e-07,2.1297245e-07,2.0256180000000002e-06,0.9999976,3
40,0.00014392326,0.021033425,0.97858536,0.00023731514,0.0017434364,0.9975821,0.00057564164,9.883039e-05,0.0039445846,0.96958107,0.025617037000000002,0.0008572591999999999,2.9453877e-06,0.9999461,4.9835657000000004e-05,1.0627297e-06,1
41,0.9919527,0.0021750487,3.5397909999999996e-05,0.0058368136999999995,0.9978961999999999,1.3239132999999999e-05,6.962947e-06,0.0020836655,0.90903443,0.0036498052000000004,0.025150047999999998,0.062165644000000006,0.9999709000000001,2.3966418e-06,4.4258204e-06,2.2274115000000002e-05,0
42,5.584190999999999e-06,0.6672216999999999,0.33259829999999996,0.00017441517,0.0007684564999999999,0.9926569,0.0060902694,0.00048432147000000003,0.00052804075,0.9802506,0.01915755,6.379768e-05,2.831238e-07,0.99977165,0.00022647907000000002,1.5782931000000002e-06,1
43,0.00029131168,0.17975809,0.81885105,0.0010996226,5.169712500000001e-06,0.0038502829,0.9932715,0.0028730477000000003,1.685978e-05,0.0013422958,0.9930869000000001,0.0055539445,4.8709967e-07,2.6103690999999997e-05,0.9999167,5.6792769999999994e-05,2
44,0.3894118,0.6089651,0.000714474,0.0009086475999999999,0.99345946,0.00038103078,5.858353e-07,0.0061589163,0.9585517,0.027746168999999998,0.0008029407000000001,0.012899171000000001,0.9994511,0.0005200768,2.8078775000000004e-06,2.6033875e-05,0
45,1.4677119e-05,0.008197924,0.9909943999999999,0.0007929958000000001,7.9214493e-07,0.0006544152,0.99923694,0.00010791526000000002,0.0002838519,0.0028315932,0.99598736,0.0008971535000000001,6.7835324e-05,2.3535755e-05,0.9998982,1.0426463000000001e-05,2
46,3.2033542e-09,0.0001331535,0.9994331,0.00043369134000000004,5.2130076e-07,0.0041233576000000004,0.9949121999999999,0.0009639353999999999,0.0003427168,0.008146778,0.9742841999999998,0.017226279,3.9715935e-05,1.4587983e-05,0.9995696,0.00037605612,2
47,3.033931e-07,0.9996828999999999,0.00031655168,1.9456343e-07,5.459693e-08,0.99573994,0.004251927,8.139661e-06,0.003333962,0.82202107,0.15904506,0.015599886,1.1356143999999999e-08,0.9999368000000001,6.309e-05,3.823801399999999e-08,1
48,0.016026229,1.3058344e-06,1.1009317999999998e-07,0.9839723,0.00011727492,0.00044496004999999996,0.0010992317999999998,0.9983386000000001,0.04572803,0.0039161546,0.0052470774,0.9451088,0.00011752723,2.822989e-07,7.008087e-05,0.9998121999999999,3
49,4.5997539999999996e-06,0.0048863487,0.9299725000000001,0.065136515,0.0041482904999999995,0.98948646,0.0009031514,0.0054621655,0.00029813583,0.99236804,0.0071914773,0.0001423778,5.5037708000000005e-05,0.99983525,0.00010316588,6.5199115e-06,1
50,0.99292505,0.00043954300000000003,8.014382e-06,0.006627470999999999,0.99813545,0.0018628942000000002,7.244213399999999e-07,9.154575e-07,0.99225724,0.006709403399999999,0.00032325354,0.0007101036,0.9999778,2.1732967e-05,3.1217578999999996e-07,1.5991449e-07,0
51,5.673045e-10,1.9766274e-05,0.9999790000000001,1.1660995e-06,1.5881788999999998e-06,0.02696328,0.9724096999999999,0.0006254276400000001,2.5776906e-06,0.0031230629999999997,0.996842,3.237414e-05,1.6321284000000002e-05,0.00017062109,0.99980956,3.5242829e-06,2
52,0.8833238999999999,0.0041920379999999995,5.3642550000000004e-05,0.11243051,0.99951565,1.7222044e-05,1.13341575e-05,0.00045569777000000004,0.9971102,0.0024767693,4.3758290000000004e-05,0.00036925546000000003,0.9999838,1.2034591e-05,1.2162175e-07,4.0303144e-06,0
53,1.9304564000000004e-07,0.9997285,0.00027086068,3.333036e-07,1.3737565500000001e-05,0.9968843000000001,0.0029101637,0.00019168571,0.0034938116999999997,0.96775705,0.02519017,0.0035589603000000004,1.3335949999999999e-06,0.9999957,2.896562e-06,8.300684599999998e-08,1
54,1.9995782000000003e-07,1.208767e-06,3.275684e-05,0.9999658000000001,0.0010770344,0.0030921774,0.00064589066,0.99518496,0.000950965,0.00031376074000000003,0.00048342370000000005,0.99825186,0.0006151964,7.556055599999999e-06,5.019241e-05,0.99932706,3
55,4.670677e-06,9.854916e-07,8.147595500000001e-05,0.99991286,7.41174e-07,4.848469e-05,6.155143000000001e-06,0.99994457,0.007727338,0.0013499,0.00055253424,0.9903702,4.3357254000000005e-06,8.275134e-08,5.078652e-07,0.9999950999999999,3
56,0.002255585,0.9929460999999999,0.0007613253,0.00403693,0.00683792,0.9930360999999999,7.937767e-05,4.6556640000000004e-05,0.0416611,0.94462043,0.006531049000000001,0.0071874335,0.00033707855999999997,0.99949074,0.00010665652,6.554281600000001e-05,1
57,6.941015e-08,7.354159e-07,0.99631774,0.0036813589000000003,2.8872195e-05,2.8960205e-06,0.9997974000000001,0.00017076294,0.0029612866,0.0033625355,0.9882443000000001,0.0054318663,7.659735e-05,0.00037906927000000006,0.99856275,0.000981575,2
58,0.5881873000000001,0.35989879999999996,0.04521913,0.0066948296,0.99845076,0.0013859192999999999,8.631484e-06,0.00015468214,0.8496030999999999,0.012729822,0.059080478,0.07858656,0.99978834,0.00018177819,2.9031136000000002e-05,9.121989000000001e-07,0
59,1.1439241999999999e-10,0.00011658357,0.9998834000000001,1.9522655e-08,1.7598702e-05,0.0100234235,0.98963135,0.00032765442000000003,5.9079835e-06,0.00037818812000000007,0.99818546,0.0014303677,1.4653945000000002e-05,6.0790604000000005e-05,0.9998676999999999,5.685376999999999e-05,2
60,0.99960715,0.00030197377999999995,1.9805858999999998e-07,9.074353999999999e-05,0.9993474,0.0005787328700000001,1.0832532e-06,7.2785086e-05,0.99855214,0.0011547438,1.1463635999999998e-05,0.0002816407,0.99999845,1.1687497e-06,1.1073368999999999e-07,2.1155057e-07,0
61,1.5161962e-06,0.9812144,0.01876935,1.4666796999999998e-05,1.37459365e-05,0.9999844000000001,1.0294802e-06,9.052956999999999e-07,0.00042249903,0.99452037,0.003970503,0.0010866364,3.1718955e-06,0.9998543,0.00014206688999999999,3.4897354e-07,1
62,0.998292,0.0012426556,3.9862746e-07,0.0004649303,0.9999261999999999,7.024599e-05,1.5296802e-08,3.5031865e-06,0.989174,0.0029699170000000003,3.6397966999999996e-05,0.007819708,0.99999845,8.2847674e-07,1.1774034000000001e-07,5.569816e-07,0
63,0.0018570879999999998,0.9930167,0.0030971577000000004,0.0020290911,0.0009681069,0.99788254,0.0005812606,0.00056806736,0.0011519092,0.9914219999999999,0.005891833000000001,0.00153421,3.4979465e-05,0.99977535,0.00018714043999999998,2.638927e-06,1
64,0.0007115784,0.032611705,0.0016501107999999998,0.96502656,0.0011228594,0.00025732023999999997,0.00024828274,0.99837154,0.010454412,0.0043925415,0.027191896,0.95796114,0.00013031268999999998,5.0986622e-05,0.0016041244,0.9982146000000001,3
65,9.5681754e-11,4.3506046000000006e-07,0.99999857,1.0055642e-06,1.771834e-05,0.0017602407999999998,0.9981421,7.993768e-05,0.00014667536,0.0018393317,0.9971836,0.0008303331,2.2945504e-05,0.00079569424,0.9991761,5.2566047e-06,2
66,1.3103854e-05,1.3369073e-07,3.8590599999999996e-08,0.99998677,0.0039220240000000005,2.1095361e-06,5.0910585e-06,0.99607074,0.0032849682,0.01447665,1.9540932e-05,0.9822188000000001,0.0019173609,5.747116999999999e-06,1.2591826000000001e-05,0.99806434,3
67,0.042476837,0.9524699000000001,0.00027210146,0.0047811596,0.0044243853,0.9952177,1.5801943e-05,0.00034211797,0.016315938999999998,0.97901195,0.0009296302,0.00374253,2.6301577000000003e-05,0.99997103,1.7549180000000002e-06,8.625920600000001e-07,1
68,0.019284833,0.5941105,0.37457645,0.012028236000000001,0.006051430500000001,0.9932840000000001,0.00015632673999999998,0.0005083087,0.007346411,0.93483573,0.057626187999999995,0.000191709,5.1184898e-06,0.9998888000000001,0.000106089996,2.4111532e-08,1
69,0.0012531098,0.16649163,0.0034751545,0.8287802,6.1755636e-05,0.0004958548000000001,4.657161e-05,0.99939585,0.013296934,0.0047734017,0.0070192837,0.97491044,0.00041464459999999997,5.3899228000000004e-05,0.0008460819,0.9986853000000001,3
70,0.0008947610000000001,0.00011188102,3.8698763e-05,0.99895465,0.0009719447699999999,4.7289588e-05,2.300661e-05,0.99895775,0.009403827,0.0048050457,0.01632246,0.9694687,1.8859046e-05,2.336545e-07,0.00013894396,0.9998419,3
71,1.8635858e-07,0.059152678,0.94084394,3.1603875e-06,9.854958e-06,0.994477,0.0049539083000000005,0.00055931695,0.0005341879,0.9854489,0.010016621,0.0040002972999999995,3.4029053999999993e-07,0.99921155,0.0007850979,2.983154e-06,1
72,6.358542e-05,0.93441176,0.061978582000000004,0.0035459840000000003,8.720963e-05,0.9998280999999999,2.850216e-05,5.6156396999999995e-05,0.00023390097999999998,0.99950624,0.00024409873,1.5793563e-05,9.220528e-06,0.99979395,0.00019648984,3.7897294000000004e-07,1
73,0.0047572623,0.53282267,0.40652466,0.055895400000000005,0.0005149196400000001,0.9988191999999999,0.00050550705,0.00016027404,0.013049048999999998,0.97520363,0.010146108000000001,0.0016011710999999998,0.00032130964,0.99929345,0.0003704538,1.4776760999999999e-05,1
74,0.43352774,0.54295224,0.0010540046,0.022466062000000002,0.00024882560000000003,0.001403502,0.99443686,0.003910873,0.05307099,0.1469687,0.7834708,0.016489463,0.00050699385,0.0010287192,0.99845207,1.2250959e-05,2
75,0.99333453,0.0043277284000000004,2.2561187e-07,0.0023375708,0.9992318000000001,0.00076007424,1.677242e-06,6.3652279999999996e-06,0.99065924,0.008089011,7.012696e-05,0.0011816683,0.9996277,0.00037186604,4.9510568e-08,3.0173342e-07,0
76,3.264513e-06,0.00011709165000000001,0.025818048,0.9740615,1.6283293e-08,9.743398000000001e-09,0.0008175432000000001,0.9991824,5.227207e-05,0.0001354259,7.878965e-05,0.9997334999999999,2.5135405e-06,5.0345943e-07,0.00015947717,0.9998375,3
77,1.7768034e-06,1.5481313e-05,1.951224e-05,0.99996316,0.0010311607000000002,0.0008828332,0.006394950999999999,0.9916911,0.0021793814000000003,0.0106559275,0.021470435,0.9656943000000001,2.97629e-05,1.6475506e-07,2.0647226999999998e-05,0.99994946,3
78,0.09213499,0.00042121335999999995,0.00012053587999999999,0.90732336,0.037670076000000004,0.92653143,0.005061927700000001,0.030736612000000003,0.006728148000000001,0.9843466000000001,0.0006310914,0.008294185,0.0008404049000000001,0.99881685,0.0002623243,8.0431564e-05,1
79,0.88028103,0.11911916,0.00029796193,0.00030190247,0.019451596,0.9804098,0.00011688243,2.1710583999999998e-05,0.02484099,0.9615695,0.010469979,0.0031195446000000003,0.0027740886,0.9971027,8.237907e-05,4.0938103e-05,1
80,0.09643244,0.0005842834400000001,0.05919921400000001,0.8437841,0.99763215,0.00011674628,1.4938792000000001e-05,0.0022361182999999997,0.99681634,0.00091452716,0.00017559054,0.0020936382999999998,0.99992824,1.7850985e-05,4.6444868e-05,7.4038658e-06,0
81,0.8812466,0.09171454,0.0014581166,0.025580733999999997,0.9989189,0.0009137511999999999,2.0499012e-07,0.00016717974999999998,0.9938815999999999,0.0038738842,4.0443763e-05,0.0022039963,0.99997175,1.9942428e-05,3.8067722000000005e-06,4.5144843e-06,0
82,0.0009247134,0.9938943000000001,0.002732357,0.002448615,5.140563e-05,0.013579417,0.9834314000000001,0.0029377718,0.0011483652,0.026444687,0.96807843,0.0043284366999999995,1.6091589000000003e-07,0.0001286216,0.99984694,2.433621e-05,2
83,2.1399823e-05,0.0005413338999999999,0.0008623417,0.998575,0.00015129658000000002,1.0719048e-05,0.00036343065000000004,0.9994745999999999,7.911309e-06,0.00023813642999999997,0.007948635,0.9918053,7.557072e-07,1.5119551000000002e-07,2.497504e-05,0.999974,3
84,0.99935144,0.00013285267,1.3820366000000002e-08,0.00051575794,0.9997421000000001,0.00024377686000000002,1.5014753000000002e-07,1.4055573e-05,0.9987453000000002,0.0006778829,1.3459279999999999e-05,0.00056327943,0.99999964,2.2035904e-08,6.891528e-09,3.9967009999999997e-07,0
85,3.6343133e-06,0.9394299999999999,0.0412187,0.01934775,0.00037664582,0.9971437,0.0024412866,3.8306727e-05,0.0031655307,0.81952494,0.17406948,0.0032401062,1.4932567e-05,0.9990822,0.0008703241,3.26059e-05,1
86,4.596157e-06,0.075215586,0.9246290999999999,0.00015067983999999998,3.460327e-06,0.00026932533,0.9986779,0.0010493092999999999,0.002140449,0.10656918,0.8858269,0.005463469300000001,0.00032983648,0.0013762151000000001,0.9981933000000001,0.00010061046,2
87,0.0014562525,0.0041914424,0.10157192,0.89278036,6.236015999999999e-05,0.00048435447,0.99860364,0.00084955554,2.8882152e-05,0.010186128000000001,0.9870809000000001,0.0027041137,8.183233e-09,2.2597412e-06,0.99994004,5.7743353e-05,2
88,1.1290299e-06,0.59995914,0.40003723,2.4783112000000005e-06,1.907856e-06,0.0027458953999999996,0.9927938000000001,0.0044583953,0.001301505,0.04201856,0.9542134,0.0024665499,2.7028477e-07,0.0002306866,0.9997665000000001,2.4884005e-06,2
89,0.0018014767999999998,0.9955753,0.000119281736,0.0025039655,0.021108415,0.9747771999999999,0.0008372825999999999,0.0032771296999999995,0.034952506,0.9646458000000001,8.927472e-05,0.0003123914,4.2254929999999996e-05,0.99986196,9.309344000000002e-05,2.6000835e-06,1
90,0.0024057184,0.00027420912999999994,4.6397093e-07,0.99731964,0.0007589230999999999,6.526064e-08,9.843282e-06,0.9992310999999999,0.00022812755,0.0007627799000000001,0.0007468987,0.9982622,8.051244e-06,6.04559e-07,5.5236086999999996e-05,0.9999360999999999,3
91,2.9547929e-08,4.186793e-09,5.573154e-05,0.9999442,1.5053576e-05,0.0050707688,0.993922,0.0009922034,0.0067856856999999994,0.0040850570000000004,0.96246135,0.026667904,0.0007571046000000001,0.00014515995,0.99872655,0.00037117190000000004,2
92,0.15882738,0.8260023999999999,0.009920776,0.005249492,0.9977343000000001,0.002242758,3.094427e-06,1.9897863e-05,0.8192236999999999,0.12541194,0.04239153,0.012972908,0.99979407,0.00019906118,4.9279225e-07,6.4479277e-06,0
93,0.97938764,0.0002581438,2.8985005e-07,0.020353908,0.999944,3.2317852999999997e-06,9.427148000000001e-09,5.2835190000000005e-05,0.9854096,0.0008885642999999999,0.00016783254,0.013534001,0.9999722,2.5962136000000002e-05,6.1952096e-07,1.1560453e-06,0
94,2.1019827e-07,2.776825e-05,0.17264573,0.8273263000000001,0.0016370901000000002,0.00017417852,0.0051717977,0.99301696,0.00023693078999999998,0.0025081194,0.01383521,0.9834198000000001,6.492652000000001e-06,1.6586528e-05,0.0007471187,0.9992298000000001,3
95,0.0040558064000000005,0.0008695157000000001,2.3556808e-05,0.9950511000000001,0.006223398000000001,0.00041180165,0.00015947812,0.9932053,0.061671764000000004,0.008691083,0.0012909519000000001,0.9283461999999999,0.0020115873999999997,6.41122e-05,0.00045155195,0.9974728,3
96,5.185288e-07,2.3829508999999997e-05,0.99692315,0.0030524412,9.735936e-09,5.7407135e-07,0.9999684000000001,3.0995390000000004e-05,1.0112858999999999e-05,0.0008290414,0.99906355,9.7334174e-05,8.404102e-06,0.0001341265,0.9998282,2.914687e-05,2
97,2.6073057e-08,7.620536999999999e-05,0.99902093,0.0009028039599999999,1.8919776e-05,0.99715686,0.0021746407999999997,0.0006495724,0.0005857381599999999,0.93896675,0.05581453,0.00463291,9.309786e-06,0.9992988000000002,0.0006633766,2.8503024e-05,1
98,0.044630382,0.0045903814,0.039248683,0.91153055,0.9989446,0.00017788589,0.0005467897,0.00033077797999999997,0.9425361999999999,0.0031575809999999996,0.053124665999999994,0.0011814832000000002,0.9989819,0.0008657463,0.00015199841999999998,3.046638e-07,0
99,2.0352711999999998e-08,2.3982452000000004e-08,0.9992076999999999,0.0007923317999999999,1.5142126000000001e-05,1.2463748e-05,0.9999163000000001,5.607187e-05,0.023933945,0.011327977,0.9611537,0.0035843966,1.8789215e-05,8.455496999999999e-05,0.9998925999999999,4.0394589999999995e-06,2
100,2.6602210000000003e-06,0.020372411,0.9794718000000001,0.00015308656000000002,0.00018148813999999998,0.0070583387,0.99128026,0.0014799773999999999,0.0031777896999999997,0.10468547,0.85447294,0.03766379,3.1487015999999996e-05,0.00019930908,0.99970156,6.758824000000001e-05,2
101,1.393918e-06,0.0007770522,0.9968299,0.0023916296,5.300178e-07,0.00031189615000000003,0.9991861999999999,0.00050137483,0.00037485684,0.00042486185,0.99119395,0.008006313000000001,7.340848e-05,1.7371618e-06,0.99984086,8.403195e-05,2
102,1.2412850000000001e-05,6.438971e-06,0.001673152,0.99830806,1.1216737e-05,0.0011698134,6.179327e-07,0.99881834,0.0031432614,0.021112923999999998,0.0035464616999999997,0.9721973,0.00027617037999999995,4.2579272e-06,2.7742779999999997e-05,0.99969184,3
103,0.5054867000000001,0.024519697000000003,5.2091166999999997e-05,0.46994147,0.99701285,0.0012855122,1.5347508e-05,0.0016863264999999999,0.97767127,0.013581544,0.0010554696,0.0076917719999999995,0.99999917,2.1503201999999998e-07,3.2336434e-08,5.529881e-07,0
