,yTrue,yPredProb_0,yPredProb_1,yPredProb_2,yPredProb_3,yPredProb_4,yPredProb_5,yPredProb_6,yPredProb_7,yPredProb_8,yPredProb_9
18,1,0.66240954,0.30018988,0.4545233,0.60133505,0.85397696,0.5677436,0.44922385,0.43411872,0.7385021,0.5317652
19,1,0.6243554,0.28760108,0.37673113,0.39148808,0.505503,0.48396218,0.37511712,0.44522524,0.50589526,0.4064765
20,1,0.621369,0.28702915,0.55074906,0.39758393,0.48598295,0.43310368,0.39776084,0.45634595,0.39997274,0.409478
21,0,0.72219115,0.25909105,0.47648427,0.39150667,0.62287194,0.49451098,0.32320952,0.43337232,0.5011332,0.4313811
22,1,0.8469558,0.3690558,0.4646551,0.5833746,0.88639325,0.485434,0.5971168,0.42510152,0.70804274,0.4555161
23,0,0.61433566,0.27027848,0.5589114,0.34768498,0.6266446,0.45371252,0.37074363,0.4546645,0.39409572,0.42979497
24,0,0.6515887,0.30619097,0.36760893,0.46246177,0.6733578,0.55711854,0.3816415,0.43984947,0.48731774,0.42917
25,0,0.72775877,0.24837036,0.42237204,0.39512044,0.7341895,0.48093146,0.3317783,0.42812976,0.6886964,0.49104914
26,1,0.7165019,0.38081038,0.42699823,0.54975814,0.7399055,0.47623074,0.50267804,0.56258094,0.66650414,0.51719105
27,1,0.39314348,0.23565629,0.28183448,0.48817104,0.57459974,0.5575469,0.3061031,0.4056607,0.65191334,0.39330468
28,0,0.771438,0.30075902,0.5367417,0.45429713,0.76701593,0.4669143,0.41643304,0.45617092,0.55405116,0.43142462
29,0,0.5750077,0.24197862,0.46843612,0.31886825,0.45991102,0.36398047,0.32072604,0.41014582,0.526047,0.3805747
30,0,0.6405839,0.26674268,0.34024477,0.41669738,0.4979375,0.45640337,0.3198668,0.43610406,0.55744684,0.47419417
31,1,0.69556904,0.33287603,0.41482478,0.6015588,0.8300828,0.5914656,0.64498997,0.49393886,0.78824717,0.50009626
32,0,0.7167845,0.23177284,0.5314326,0.38843942,0.6473143,0.45074058,0.33346805,0.34479976,0.4115614,0.4015479
33,0,0.6263684,0.2443324,0.43098804,0.39853823,0.47954345,0.4306181,0.24952522,0.3765076,0.4793458,0.39151332
34,0,0.68047714,0.30389953,0.43945062,0.45374912,0.84757155,0.6073075,0.41339195,0.45320278,0.6883191,0.4503373
35,1,0.7021291,0.26615536,0.39458576,0.41747692,0.75172055,0.4958157,0.4363783,0.42014402,0.52473044,0.4659968
36,1,0.60914123,0.2560711,0.53630114,0.38591138,0.61114264,0.42388436,0.41074672,0.42053998,0.44501683,0.40071377
37,0,0.699872,0.2564451,0.31517345,0.38895363,0.6514821,0.49166664,0.36485648,0.43082696,0.6159878,0.5065529
38,1,0.6831837,0.31844667,0.407641,0.48977876,0.54540086,0.55184567,0.39974165,0.5229658,0.7403554,0.5089483
39,0,0.6125831,0.30053687,0.5720258,0.4556517,0.5897463,0.4532825,0.44819373,0.46609032,0.42516196,0.39950994
40,0,0.5850918,0.28201887,0.38973576,0.44725564,0.532424,0.5400675,0.50399685,0.5193587,0.62258214,0.43953508
41,1,0.76177907,0.34182096,0.53802264,0.5292815,0.76070714,0.553069,0.5679822,0.58374554,0.752016,0.45977142
42,0,0.74067086,0.2844937,0.42959434,0.4069582,0.59694296,0.47742927,0.44857377,0.47564274,0.51935375,0.44859764
43,0,0.5195868,0.24935378,0.32787794,0.38777828,0.34418517,0.4443305,0.29037905,0.3731385,0.5091333,0.4416501
44,1,0.7736882,0.31550944,0.49193,0.6523604,0.8939676,0.50865704,0.42538512,0.62590575,0.8534957,0.52338815
45,1,0.7375419,0.29443762,0.5169455,0.38911858,0.6885939,0.5139093,0.36819208,0.4737271,0.3654413,0.4178611
46,0,0.84322256,0.3424878,0.44887435,0.46198022,0.8691942,0.52341545,0.42460036,0.45378458,0.7595414,0.45299536
47,1,0.7404598,0.2923781,0.58443105,0.37955576,0.8301393,0.40104318,0.49300915,0.47558296,0.6126894,0.5281148
48,0,0.7294345,0.26683533,0.41827968,0.41576555,0.61941826,0.46399468,0.4183438,0.4300582,0.6205415,0.4649691
49,0,0.71999323,0.3127758,0.49042892,0.49909967,0.7625198,0.53278494,0.5147466,0.44006437,0.5290834,0.4485478
50,1,0.77403235,0.39849597,0.6700414,0.8071448,0.89601,0.5810608,0.7187999,0.75683975,0.90910757,0.45878243
51,0,0.73058313,0.28887376,0.42435583,0.36573455,0.6188907,0.4156762,0.39534628,0.4383434,0.55390465,0.4256811
52,1,0.7200997,0.31057182,0.38555184,0.47845176,0.56671995,0.4598974,0.39914805,0.41794378,0.5811052,0.50107867
53,1,0.6942428,0.29741046,0.46603483,0.6249677,0.86292434,0.6344501,0.6066299,0.5888336,0.84751093,0.52513623
54,1,0.7121798,0.34168184,0.55632526,0.4960283,0.81055015,0.52470434,0.5252392,0.45061702,0.5899172,0.43583208
55,0,0.59343857,0.2402651,0.47728777,0.32084233,0.5727197,0.3492515,0.31276703,0.466659,0.4365348,0.38860947
56,0,0.85084057,0.28490984,0.5056937,0.41664988,0.88915265,0.4583155,0.3523821,0.5057304,0.7262829,0.4614212
57,0,0.6747266,0.27629817,0.4423524,0.40386757,0.6539341,0.49243924,0.50299877,0.40595478,0.5447782,0.43168822
58,0,0.6671368,0.26330292,0.40098614,0.34198666,0.428415,0.36816552,0.29101503,0.40350452,0.49460286,0.39860255
59,0,0.6278757,0.27555698,0.35331145,0.3493414,0.43115428,0.5307679,0.3508234,0.4388187,0.64316577,0.46706733
60,1,0.73628986,0.26873997,0.45502096,0.48244765,0.8448724,0.45481336,0.32487622,0.4845004,0.6038513,0.49113768
61,1,0.6377218,0.28871298,0.39673805,0.59479386,0.8742566,0.5641129,0.42435157,0.5943921,0.794337,0.46050763
62,1,0.67151505,0.31808725,0.47808203,0.4500607,0.75208676,0.5151211,0.52400583,0.45646003,0.539864,0.41716188
63,0,0.706187,0.27192655,0.45899403,0.37671447,0.58291954,0.43517703,0.4374455,0.43301514,0.56187755,0.48863038
64,1,0.7532569,0.2736295,0.46122113,0.5162485,0.92288,0.5359312,0.35485166,0.5086295,0.75860476,0.4820029
65,0,0.6743873,0.28795356,0.44080836,0.37719575,0.64664173,0.3836984,0.35666767,0.47691143,0.4086023,0.38473487
66,1,0.7516943,0.34255517,0.406093,0.5273522,0.88443553,0.57286215,0.4229331,0.52291954,0.60336244,0.46336883
67,1,0.6402756,0.27407503,0.46781382,0.3650762,0.58168113,0.4649548,0.29225922,0.47289175,0.54760265,0.44005325
68,0,0.70934534,0.3122371,0.5306349,0.43778956,0.71267885,0.5184731,0.41807634,0.4407816,0.48797375,0.45698667
69,0,0.7604768,0.2948443,0.46403015,0.45607856,0.7443981,0.5534402,0.3969142,0.4489283,0.59396553,0.4456557
70,0,0.6735173,0.30536243,0.39647067,0.43292117,0.6077749,0.49654794,0.4083454,0.4728044,0.62699157,0.45726907
71,0,0.79893893,0.3239256,0.51714873,0.5000429,0.8739839,0.48526022,0.5077363,0.40967762,0.693064,0.47764063
72,1,0.536595,0.25027165,0.38392806,0.5400712,0.7707654,0.55396736,0.46337968,0.51768875,0.74906766,0.46645686
73,0,0.6361853,0.24797717,0.43024486,0.34792608,0.48745167,0.45531577,0.26579204,0.42949003,0.6311702,0.45993
74,0,0.7115021,0.2527351,0.49836683,0.3679082,0.6795959,0.4178586,0.48515928,0.39498138,0.5962591,0.42995322
75,0,0.6123004,0.2786872,0.33400276,0.439355,0.61586475,0.4871856,0.3162282,0.37149277,0.5433684,0.40288335
76,1,0.6868631,0.33151254,0.57221913,0.5882253,0.9161341,0.55348563,0.5089182,0.5696764,0.7680526,0.49674875
77,1,0.7108897,0.2513758,0.5550038,0.37459055,0.65968245,0.42828906,0.48480117,0.35911196,0.5228256,0.44913143
78,0,0.79743004,0.31595683,0.4970479,0.468454,0.8538057,0.43767798,0.57094276,0.3895896,0.71527314,0.49847415
79,0,0.624136,0.27078202,0.3481413,0.39664406,0.5969751,0.4633784,0.40350726,0.40463078,0.6104722,0.46225864
80,1,0.68513477,0.33888346,0.44089946,0.52252066,0.5925399,0.5321278,0.47917074,0.4741066,0.5498243,0.46831256
81,0,0.722342,0.3245161,0.4260391,0.48410842,0.7418028,0.49785233,0.53489137,0.47227323,0.59315336,0.42143703
82,0,0.69842863,0.30092984,0.482527,0.40407768,0.6521894,0.4517787,0.34952614,0.41761965,0.4174573,0.41259727
83,0,0.7949824,0.31649587,0.4556514,0.4747237,0.7757648,0.43572164,0.4342367,0.4396977,0.64020985,0.4272818
84,1,0.64279485,0.2964001,0.46277177,0.5201899,0.73465204,0.5119879,0.45705426,0.49748307,0.7156594,0.52761114
85,1,0.73150957,0.4019404,0.4478616,0.5386746,0.64217377,0.5864495,0.5320373,0.5459115,0.7183728,0.48097795
86,1,0.6721981,0.26583806,0.4926247,0.4280058,0.80413073,0.4834358,0.40531737,0.5604757,0.5355225,0.446482
87,1,0.63131803,0.34263402,0.40268284,0.45937848,0.51353675,0.46635625,0.5410466,0.60601664,0.4336851,0.37671965
88,0,0.63842756,0.2162638,0.408338,0.30782673,0.61949646,0.3637339,0.24485411,0.40547138,0.48753613,0.39065683
89,1,0.7679187,0.2717628,0.52477294,0.50826085,0.8758831,0.48291302,0.5723151,0.5536653,0.73701733,0.44554263
90,1,0.77005595,0.27294606,0.44469845,0.5408162,0.81353146,0.47020164,0.5270726,0.41104177,0.6806757,0.4573954
91,1,0.83312327,0.3747194,0.5202082,0.5242972,0.6813147,0.55690527,0.3479265,0.49276656,0.5474918,0.44835827
92,1,0.7413766,0.33983737,0.52068436,0.5221537,0.8212123,0.609583,0.50334066,0.4881479,0.5387001,0.457165
93,1,0.75328934,0.26754996,0.47023627,0.45499,0.74371755,0.47710925,0.50959206,0.3823551,0.5864245,0.45310843
94,0,0.5896516,0.2824849,0.32287776,0.45337236,0.5396379,0.5603242,0.33162802,0.51709646,0.6724818,0.46993208
95,0,0.67149806,0.24874559,0.5143805,0.32383674,0.64000505,0.42627543,0.41106635,0.367176,0.5283824,0.44038874
96,1,0.7353835,0.25279057,0.5265246,0.4590037,0.7281028,0.5191439,0.35070673,0.4758737,0.48289347,0.4418155
97,1,0.6287332,0.32443887,0.37878072,0.50235593,0.83495593,0.59213716,0.5368161,0.4288752,0.685202,0.41250923
98,1,0.82281566,0.43327564,0.49613893,0.56814295,0.989425,0.6486172,0.792612,0.61973965,0.86732614,0.5662534
99,1,0.58228296,0.297751,0.3391884,0.53704727,0.70324016,0.66046727,0.6102888,0.50060856,0.7828349,0.46282223
100,0,0.56614196,0.27084512,0.37797862,0.40561056,0.4930631,0.49963102,0.38129812,0.4476595,0.48174167,0.43354717
101,0,0.7260225,0.28954098,0.3837312,0.48141783,0.75509775,0.45960408,0.42856723,0.41824964,0.7108737,0.50599945
102,1,0.76042676,0.26293844,0.51850533,0.4526888,0.88130295,0.45592043,0.5362965,0.41424215,0.69044447,0.48732907
103,0,0.6249566,0.28796464,0.57905316,0.42401797,0.73689514,0.43534875,0.46842876,0.45126337,0.52723396,0.4334067
104,1,0.5502271,0.29055262,0.55052805,0.51112854,0.98132646,0.55245715,0.4015168,0.5853292,0.79163045,0.5919793
105,1,0.6957994,0.30588102,0.52493405,0.40825504,0.6435236,0.5087141,0.43761325,0.48367292,0.49091697,0.4334823
106,1,0.69322634,0.23604378,0.55630964,0.34082893,0.7042483,0.4033352,0.47557673,0.40775305,0.539282,0.474654
107,1,0.6877092,0.35745338,0.5434488,0.5143277,0.802086,0.57237077,0.5154812,0.45570505,0.6132699,0.5111722
108,1,0.56664157,0.24700059,0.38406938,0.4637041,0.47139427,0.52488804,0.33534986,0.46632618,0.6345871,0.4784453
109,0,0.7149588,0.25587094,0.38584507,0.43229926,0.68806,0.47655007,0.2908442,0.44388452,0.602742,0.51611686
110,1,0.65776086,0.29910567,0.40952128,0.5206829,0.7719419,0.5472949,0.4342885,0.52495,0.67210585,0.47065234
111,1,0.7297708,0.29753253,0.49294946,0.45826188,0.77630633,0.47876915,0.4873159,0.35696465,0.5784797,0.45686328
112,1,0.67796457,0.36140585,0.4457535,0.4893636,0.8866079,0.6129397,0.5426709,0.53989726,0.816795,0.55740905
113,0,0.65741706,0.27550936,0.39057532,0.40741953,0.5020061,0.43967882,0.342921,0.3927778,0.5067083,0.4170683
114,0,0.6580204,0.28167486,0.42711598,0.36320496,0.6232113,0.4470722,0.41266507,0.44562632,0.4674186,0.41448367
115,1,0.6935574,0.26898926,0.44451565,0.34565437,0.5445483,0.4218912,0.47242007,0.42375982,0.4575063,0.37145996
116,0,0.7654342,0.36414462,0.46106234,0.49818125,0.79046357,0.630854,0.38529065,0.53123164,0.5723915,0.4540736
117,1,0.7115426,0.29574168,0.40253496,0.5032538,0.60987806,0.5610423,0.4179845,0.4583772,0.64981985,0.4972892
118,0,0.6766194,0.24672027,0.3641915,0.38792405,0.71357006,0.43465164,0.30297524,0.42932743,0.54221326,0.42925203
119,0,0.3076244,0.2394451,0.20671028,0.37394625,0.41889194,0.5280308,0.19357064,0.3416623,0.51696455,0.41135037
120,0,0.7361749,0.26191422,0.5048335,0.37551978,0.6955527,0.40240344,0.4018076,0.4186713,0.6203834,0.43496606
121,0,0.71156514,0.29993653,0.3842457,0.4125176,0.6767553,0.45784548,0.3418066,0.40444857,0.6733886,0.4159283
122,1,0.8215172,0.34512419,0.50999975,0.5320331,0.795839,0.6832757,0.65562475,0.5716222,0.73299146,0.5314967
123,1,0.7354168,0.33996847,0.44679925,0.6189641,0.83992326,0.54621893,0.35895574,0.5288243,0.6483215,0.5440967
124,1,0.7284852,0.24561019,0.47418416,0.52196836,0.9824273,0.5737936,0.58391386,0.5387472,0.77380437,0.47320744
125,1,0.5287792,0.24659514,0.48838472,0.47040534,0.5540868,0.46631837,0.34930456,0.5049097,0.69442236,0.4554149
126,0,0.6879114,0.26280817,0.51026964,0.3761208,0.70184195,0.40845352,0.360874,0.40022886,0.53728396,0.4571371
127,1,0.66960955,0.32539898,0.41529244,0.47659728,0.5224698,0.6016215,0.5193092,0.5170493,0.6747103,0.44451302
128,1,0.76054734,0.32217717,0.47982126,0.4975766,0.81111515,0.46038556,0.49364898,0.5038246,0.65020174,0.41446385
129,1,0.82452106,0.2974198,0.50954866,0.47964925,0.8181276,0.51506764,0.50231135,0.43549925,0.68196225,0.49753642
130,0,0.72843266,0.3286246,0.5270721,0.49550694,0.82459044,0.48858494,0.4546057,0.49765533,0.60805774,0.471486
131,0,0.6847155,0.27827284,0.5281236,0.42925,0.77090275,0.49918976,0.3962932,0.47272372,0.46761432,0.42718846
132,1,0.5697801,0.2329499,0.2930557,0.49520642,0.5127141,0.42265984,0.19874522,0.46636134,0.5303366,0.42868406
133,1,0.67625177,0.31917048,0.45921016,0.50534976,0.7050685,0.5196909,0.48564363,0.4645115,0.6067462,0.39785713
134,1,0.65546453,0.25598544,0.35741168,0.45220557,0.32874048,0.4798311,0.3829235,0.38057908,0.6124201,0.43774658
135,1,0.7843006,0.2709006,0.47151086,0.49972647,0.8110128,0.49809194,0.51289403,0.3987221,0.6736574,0.48497307
136,1,0.7394967,0.33399934,0.56255573,0.5004151,0.8547188,0.55698544,0.43055826,0.476947,0.6652124,0.4793746
137,0,0.676437,0.23702748,0.43982762,0.31815895,0.39879623,0.38710624,0.30139044,0.3887248,0.52854836,0.37926042
138,0,0.6784906,0.29237807,0.40074527,0.41822588,0.84636694,0.47424048,0.41982913,0.48583168,0.6343335,0.45861518
139,1,0.67929643,0.2605637,0.49229705,0.5159682,0.57172024,0.4247275,0.35142314,0.50399715,0.6120649,0.5215514
140,1,0.7809886,0.31742752,0.47171223,0.5022288,0.7137154,0.50245935,0.4376812,0.5219284,0.61712235,0.43202245
141,0,0.6545037,0.26532054,0.36400464,0.31743997,0.4544546,0.32497066,0.27995306,0.42653412,0.41802478,0.40007937
142,0,0.6895441,0.2940988,0.59964144,0.44766828,0.7919375,0.49816036,0.50151885,0.45459285,0.57802874,0.48857364
143,1,0.7354951,0.27947214,0.43475226,0.4747447,0.824847,0.5011601,0.37695646,0.41067195,0.6182834,0.48051697
144,1,0.7576679,0.31834114,0.45549563,0.5094334,0.89479876,0.49260646,0.505705,0.46144038,0.7004541,0.5237699
145,0,0.57000995,0.23706691,0.30279845,0.40318304,0.52120215,0.47347122,0.17911392,0.31051916,0.5738075,0.42119616
146,0,0.5021379,0.20653449,0.31914762,0.4385605,0.5309194,0.4812276,0.26194102,0.41449758,0.6202589,0.4200399
147,1,0.69908464,0.28998446,0.40084603,0.47667468,0.6244298,0.47609597,0.42609277,0.42180198,0.55767065,0.47648707
148,1,0.6411345,0.32567123,0.5390832,0.4262389,0.65793437,0.50950664,0.4500748,0.42657623,0.47310454,0.43061173
149,0,0.6856661,0.24947855,0.4222505,0.30702475,0.48961902,0.39077744,0.27230665,0.38672772,0.5882987,0.38789004
150,1,0.7376045,0.34120777,0.5647653,0.4829327,0.7365756,0.5430515,0.36766967,0.47864097,0.46917105,0.47267964
151,1,0.82384527,0.3215107,0.52758586,0.5216524,0.917536,0.45875877,0.5870356,0.45065945,0.6898501,0.53843206
152,0,0.5174234,0.22600734,0.35405266,0.46728384,0.43353975,0.59954864,0.38197213,0.5401603,0.6051457,0.38105112
153,0,0.7093878,0.34341013,0.51060414,0.48668045,0.69267464,0.53484416,0.41513804,0.46680057,0.5291836,0.4927563
154,1,0.81586623,0.32051262,0.43005604,0.6479928,0.9393779,0.63180864,0.55251855,0.6436369,0.7789472,0.47171825
155,0,0.6288687,0.2638561,0.4128533,0.36333513,0.5557141,0.45100826,0.48022726,0.40972936,0.5889704,0.45247954
156,0,0.71441877,0.26326245,0.502009,0.4142228,0.7272927,0.47161776,0.5231824,0.38090658,0.552089,0.4623518
157,0,0.6662578,0.2312294,0.4647379,0.3522165,0.70544386,0.36548907,0.45772266,0.3941388,0.5545951,0.4376957
158,1,0.73655325,0.36495256,0.43289164,0.53316694,0.87776583,0.60601234,0.62935877,0.5874013,0.8107883,0.5124318
159,1,0.7874459,0.35329202,0.5075455,0.42667753,0.85918033,0.56425536,0.5557807,0.56047964,0.6222148,0.58885986
160,1,0.6921153,0.2720359,0.46644813,0.44459003,0.7374738,0.49921367,0.5016733,0.40518707,0.5895214,0.46679986
161,0,0.76160145,0.28487325,0.44327992,0.44139117,0.76079386,0.4523681,0.4832547,0.43964761,0.5888501,0.44991136
162,0,0.70797247,0.30932033,0.4949534,0.41810316,0.65806115,0.6139324,0.42414778,0.47565845,0.5210435,0.47293293
163,1,0.60137653,0.33254158,0.4980604,0.623901,0.68463767,0.53164387,0.45029935,0.55137324,0.7588843,0.51851034
164,0,0.6460992,0.25398883,0.47066435,0.33584553,0.61994326,0.36922443,0.35304308,0.41678768,0.519298,0.41718525
165,1,0.69825995,0.326145,0.52718425,0.51631784,0.78621876,0.5660614,0.43643844,0.48969325,0.59581995,0.45054698
166,0,0.7241299,0.29301834,0.41095334,0.36215508,0.59311914,0.3845615,0.36048308,0.405926,0.6162872,0.4169591
167,1,0.80239743,0.32919735,0.47398263,0.40902352,0.68912286,0.5505588,0.4513614,0.48016697,0.45916426,0.4147399
168,1,0.61613816,0.31185412,0.3797683,0.5009385,0.71168983,0.5638999,0.48878807,0.48945916,0.7205048,0.43851763
169,1,0.6912489,0.32614553,0.5381936,0.49773473,0.779033,0.51176125,0.353061,0.5259856,0.4796115,0.44286785
170,0,0.6469671,0.27543586,0.47157496,0.4206523,0.58597696,0.47714996,0.24882054,0.3889531,0.5182345,0.4348992
171,0,0.7504106,0.26953685,0.41162825,0.35573062,0.72116655,0.41813457,0.34197342,0.46711725,0.60847914,0.4496289
172,0,0.69524866,0.3129395,0.37376994,0.45113343,0.40002465,0.44924092,0.37955797,0.48269027,0.5221014,0.4697231
173,1,0.5183259,0.26567292,0.3303384,0.5749351,0.5465271,0.5794393,0.42046732,0.5218072,0.7143307,0.53103805
174,0,0.6502433,0.25768906,0.38304082,0.38958037,0.41571614,0.44738442,0.36643133,0.50083625,0.57043886,0.48162705
175,0,0.75077695,0.29045293,0.44583893,0.4126947,0.63246953,0.49304593,0.37805367,0.43410394,0.5923589,0.42707658
176,0,0.57294405,0.27000633,0.32803625,0.42513633,0.46476927,0.45294055,0.31365427,0.37056562,0.51360613,0.4138939
177,1,0.7160421,0.32194033,0.55681765,0.45389444,0.75606894,0.54442155,0.4887064,0.46902233,0.52309746,0.45205858
178,1,0.7420995,0.3465948,0.4752575,0.48516452,0.74809057,0.5118156,0.4996863,0.5206741,0.57280904,0.39747
179,1,0.60929185,0.29779172,0.39606938,0.4365562,0.5778167,0.49331468,0.4353662,0.46974242,0.6086581,0.45599216
180,1,0.41772646,0.25366825,0.3797825,0.5298168,0.692975,0.5022734,0.33726358,0.457498,0.71817636,0.4840095
181,0,0.72635245,0.2951239,0.48072517,0.46599004,0.7789879,0.45451754,0.45054793,0.35013542,0.5502437,0.44049633
182,1,0.77530193,0.3916263,0.47839025,0.37433174,0.7239333,0.5615125,0.4376905,0.5311537,0.77581203,0.49712247
183,0,0.69747853,0.282241,0.3398562,0.47100604,0.6721121,0.5756606,0.38086176,0.46566096,0.6662973,0.47865736
184,0,0.6866495,0.2890077,0.52062994,0.46028176,0.73937327,0.5503373,0.41292393,0.44757164,0.54597956,0.44096947
185,1,0.7113285,0.33377483,0.45210534,0.41013163,0.62376964,0.4521125,0.38188106,0.47497368,0.38982895,0.3951891
186,0,0.7343391,0.28398272,0.5135679,0.4266681,0.7616973,0.5168066,0.46929717,0.44340038,0.60558754,0.48265883
187,1,0.76377916,0.3416978,0.43403715,0.51651806,0.7208624,0.4802873,0.5153043,0.41590065,0.6032307,0.48674008
188,0,0.71343935,0.22677247,0.38449055,0.47760907,0.64737624,0.5060964,0.29757863,0.33109704,0.52121276,0.42263252
189,0,0.48812544,0.23120691,0.35227156,0.46826237,0.22367778,0.5277002,0.45917022,0.47302163,0.6818368,0.45744282
190,1,0.73603547,0.32167968,0.51541895,0.50527227,0.6865451,0.5695286,0.40539733,0.4326939,0.51974297,0.4419837
191,1,0.6205368,0.32319346,0.37404066,0.6238504,0.8987157,0.6174954,0.6138307,0.63389635,0.78901124,0.36778748
192,0,0.64398444,0.25467932,0.38942945,0.3515853,0.49356127,0.38415977,0.29363662,0.41632813,0.4591293,0.38041508
193,0,0.74129796,0.30093914,0.4091461,0.45804238,0.72471935,0.5612117,0.45061132,0.51293755,0.72196543,0.48464245
194,1,0.7106575,0.2645143,0.48074484,0.5527341,0.94100523,0.5829917,0.47768772,0.55404216,0.744516,0.44920224
195,0,0.70032793,0.25433776,0.5373522,0.36766326,0.654577,0.38628268,0.36993736,0.42882544,0.57335573,0.44248044
196,1,0.73490095,0.33260095,0.4596175,0.50635266,0.7348829,0.487437,0.5258374,0.39017487,0.6409783,0.44234315
197,0,0.7350363,0.28768888,0.44529283,0.41801068,0.6685842,0.45484674,0.3264566,0.49486548,0.6777672,0.4688239
198,0,0.7448736,0.36289632,0.5011196,0.44387096,0.7694272,0.5135236,0.43439692,0.49541616,0.57456076,0.49113405
199,1,0.52309775,0.3312626,0.40368903,0.68931764,0.5229896,0.49811432,0.3805463,0.46861327,0.7441188,0.5308349
200,1,0.6036999,0.2945576,0.3894055,0.53830266,0.7079866,0.6352889,0.49578398,0.4353868,0.68794256,0.48750943
201,0,0.69469297,0.30644107,0.5153265,0.4596706,0.72507274,0.5364779,0.5073624,0.4609022,0.5319131,0.40870476
202,0,0.6151793,0.2439229,0.35477495,0.4944189,0.72781813,0.43552205,0.4010052,0.3808275,0.5584922,0.4343052
203,1,0.56322443,0.28445554,0.3837796,0.5527704,0.54268354,0.5371511,0.43864173,0.4576013,0.6510192,0.47586334
204,0,0.7195636,0.25734413,0.56146455,0.40719932,0.7626995,0.4077,0.54909426,0.40747094,0.5915519,0.46819305
205,1,0.70390904,0.2881863,0.45005614,0.5240932,0.6149245,0.5691015,0.3843068,0.4039253,0.5891595,0.4552868
206,0,0.7566174,0.31277657,0.4954756,0.41360325,0.767748,0.45110536,0.4157554,0.39806622,0.6137458,0.47964913
207,1,0.8044881,0.32600418,0.45778447,0.49402958,0.719846,0.53534,0.3897159,0.545316,0.6462724,0.51739556
208,1,0.664563,0.27900565,0.43782133,0.3642659,0.48709482,0.49952683,0.35069743,0.48127696,0.38522205,0.4203406
209,1,0.6325364,0.31013533,0.3726747,0.42945465,0.6069792,0.5707887,0.45820338,0.46203715,0.6632508,0.4505366
210,1,0.6576432,0.25591418,0.4373962,0.7431978,0.9555367,0.5391239,0.52951074,0.7156163,0.7907554,0.56400615
211,1,0.58060324,0.2821617,0.33365816,0.45835617,0.45826304,0.5256931,0.42955017,0.3888268,0.60091746,0.42309612
212,1,0.6579955,0.26089385,0.37682104,0.5434406,0.67946845,0.5173133,0.44276795,0.45706654,0.7048796,0.43976885
213,1,0.70570874,0.35172144,0.4910929,0.5647448,0.7050657,0.5949259,0.48519576,0.46865207,0.65268886,0.48125476
214,1,0.69495374,0.26026,0.3835556,0.39363053,0.6224195,0.5054493,0.3274793,0.47472936,0.57944304,0.444843
215,0,0.72449195,0.3178126,0.3784164,0.55689406,0.85455465,0.5826812,0.3294846,0.501809,0.736863,0.56793976
216,1,0.6681186,0.29529107,0.5066315,0.46030277,0.7103512,0.5194536,0.40283698,0.4330772,0.5493493,0.45873523
