,yTrue,yPredProb_0,yPredProb_1,yPredProb_2,yPredProb_3,yPredProb_4,yPredProb_5,yPredProb_6,yPredProb_7,yPredProb_8,yPredProb_9
67,1,0.9868636,0.9867048,0.9864668,0.9632607,0.9561872,0.985526,0.9951831,0.9910536,0.9854596,0.98855263
68,0,0.05883933,0.040813513,0.1434097,0.07035059,0.094648145,0.094890684,0.14737462,0.12047764,0.0902061,0.08113064
69,0,0.10402352,0.1594395,0.09290934,0.14308664,0.053196386,0.26706392,0.15863912,0.18513882,0.20760813,0.07001776
70,0,0.28157845,0.36492673,0.10865442,0.4377784,0.117051125,0.44647565,0.41459882,0.22549647,0.19549221,0.37422118
71,0,0.086962186,0.08366337,0.081535034,0.07731436,0.07981898,0.30195263,0.08496615,0.12419398,0.119096465,0.17203234
72,1,0.15925549,0.45134124,0.19544101,0.2231603,0.26860765,0.48728633,0.6273875,0.2717862,0.32157704,0.4448358
73,0,0.076554105,0.050479095,0.014589953,0.06076907,0.019059217,0.023795173,0.04280626,0.022534426,0.011427506,0.009858947
74,0,0.1592866,0.030357882,0.11871234,0.060782515,0.07026124,0.07991818,0.058649633,0.046205025,0.027624423,0.023540283
75,0,0.022526214,0.0121622095,0.03637144,0.006405298,0.021721814,0.0065298732,0.0072123976,0.0049376073,0.011912001,0.0063688816
76,1,0.87806386,0.9755781,0.8577531,0.9600091,0.97327137,0.9766136,0.97322404,0.93511367,0.97721004,0.98227894
77,1,0.9782169,0.9481408,0.89089423,0.9552882,0.8297809,0.96045834,0.9398451,0.89815223,0.937325,0.90201455
78,0,0.4737404,0.22409952,0.77812165,0.45037436,0.58215207,0.44012612,0.15109207,0.39010155,0.28173178,0.6338157
79,0,0.17872299,0.22568725,0.08509083,0.1072179,0.14075339,0.14160743,0.080928765,0.12111133,0.13929145,0.098337956
80,1,0.99645746,0.97285116,0.9964265,0.99795765,0.98455375,0.93956083,0.991958,0.98847973,0.9906897,0.9975303
81,0,0.4797991,0.33161002,0.6005163,0.13874172,0.21961953,0.25382167,0.36574224,0.67133266,0.13345473,0.5458157
82,0,0.0470508,0.024926122,0.02131303,0.02683204,0.04874883,0.04233611,0.03395872,0.042906202,0.14062108,0.047500618
83,0,0.048123334,0.025099367,0.022802612,0.05300347,0.034173626,0.017575808,0.085429184,0.012221729,0.03141105,0.025065718
84,1,0.7833818,0.6759955,0.9621271,0.865947,0.91770726,0.7676865,0.77660525,0.63111025,0.99098164,0.9658899
85,1,0.9988368,0.9998644,0.999952,0.99540424,0.99988574,0.99929965,0.99953127,0.9996335,0.9996767,0.99992526
86,1,0.9999613,0.99997056,0.9999739,0.9999842,0.99991256,0.99999213,0.9999966,0.99990654,0.99996215,0.99999636
87,1,0.9325482,0.9924846,0.949109,0.96406,0.97138524,0.97252357,0.99275523,0.97858757,0.98171604,0.9790634
88,0,0.2775574,0.095936716,0.22011341,0.3026893,0.09138108,0.15269302,0.24443738,0.059668563,0.27608883,0.10701089
89,1,0.999184,0.9975307,0.9982013,0.9988971,0.99524796,0.99478215,0.99444103,0.9960601,0.9969322,0.9995053
90,1,0.96543455,0.56983423,0.96914184,0.9452378,0.93799865,0.8516204,0.921165,0.8803649,0.84678483,0.92238706
91,1,0.99978334,0.99854517,0.9995855,0.99973047,0.98702973,0.9987853,0.9998389,0.9987696,0.9991405,0.9995058
92,1,0.99547094,0.9964594,0.9947521,0.99661094,0.97183007,0.99186087,0.9978685,0.9854212,0.9974702,0.99870944
93,1,0.9997522,0.9977934,0.9993839,0.9994352,0.9969755,0.9915689,0.9991304,0.9992134,0.99734825,0.9998371
94,0,0.101872124,0.17744827,0.04706379,0.09276022,0.17547886,0.15864669,0.020856325,0.28877518,0.23495503,0.26874408
95,0,0.056188602,0.03691781,0.06652101,0.040233377,0.053955402,0.07475428,0.086837955,0.02091282,0.0733161,0.06679054
96,1,0.9977084,0.98835564,0.9888212,0.98944473,0.9661603,0.98884934,0.9927135,0.9882246,0.99715316,0.990028
97,1,0.6946337,0.87225205,0.27439916,0.25549906,0.6992984,0.56300515,0.8934707,0.5487663,0.46117416,0.0731063
98,1,0.91235596,0.95988727,0.8775948,0.9239039,0.946707,0.86864495,0.9802792,0.7785755,0.35688007,0.833907
99,1,0.9881813,0.98576677,0.99284965,0.98728144,0.99209845,0.9848905,0.99783915,0.9908366,0.9854708,0.9940882
100,0,0.04396951,0.03971645,0.020967864,0.08723061,0.046775676,0.034259494,0.009786929,0.090075865,0.098734975,0.036306154
101,0,0.12451155,0.08722428,0.32013035,0.08526799,0.049363088,0.049203485,0.028246664,0.085740566,0.029237919,0.057164162
102,1,0.9990409,0.99859565,0.9989014,0.99595714,0.9977982,0.9809944,0.99603534,0.998197,0.9952642,0.99846363
103,0,0.016287679,0.023435773,0.02206181,0.015596898,0.037140705,0.016197251,0.019254284,0.028579839,0.06931102,0.030869842
104,1,0.9291943,0.98083305,0.99756646,0.9790733,0.98558015,0.9880597,0.9964094,0.74990666,0.9870994,0.9972414
105,1,0.9949643,0.9926818,0.9894123,0.9924618,0.9692331,0.98861355,0.99072427,0.9802786,0.9881018,0.9976132
106,1,0.9524057,0.9714602,0.95482445,0.94436306,0.95349956,0.9708045,0.90584904,0.9411816,0.9799528,0.93479764
107,1,0.99676657,0.99739206,0.99864167,0.9977602,0.9974268,0.9909119,0.9986834,0.9910436,0.9990953,0.99833924
108,1,0.98324174,0.95302165,0.9894354,0.98720676,0.97610134,0.973956,0.9928217,0.9877656,0.9906038,0.996385
109,0,0.075005,0.20522413,0.10889778,0.15009889,0.09409935,0.17293376,0.07163633,0.12241975,0.06869475,0.35068783
110,1,0.99699986,0.99743176,0.9966919,0.9980189,0.98913985,0.99765515,0.99540955,0.9937994,0.99685866,0.99427277
111,1,0.9941961,0.97580874,0.9776756,0.994705,0.97245973,0.9493312,0.98063356,0.9787152,0.93757993,0.9968407
112,1,0.9918358,0.9962821,0.9518226,0.9975489,0.99818844,0.9911705,0.9890844,0.97236586,0.96151626,0.9979775
113,0,0.12346127,0.10967502,0.22400033,0.29411954,0.24919112,0.108909965,0.07825078,0.1890071,0.18041392,0.14421906
114,0,0.086543135,0.058371387,0.17868727,0.046524845,0.11779975,0.07062757,0.087541185,0.07061725,0.04988935,0.032691468
115,1,0.30362257,0.16274506,0.10154347,0.5774462,0.10736599,0.15220919,0.34837398,0.2815073,0.20544693,0.21378754
116,0,0.77912176,0.40257776,0.4499134,0.5975997,0.59942085,0.718175,0.7128561,0.73207736,0.6813588,0.88334507
117,1,0.9626286,0.9514567,0.9708021,0.97564226,0.98122114,0.6680348,0.96019447,0.9732146,0.9495944,0.96217227
118,0,0.021208722,0.016314179,0.035654556,0.04819425,0.042969726,0.022027634,0.008633779,0.01835131,0.055985644,0.036385156
119,0,0.026385276,0.01688093,0.06480925,0.013794831,0.03350079,0.05372224,0.025724325,0.0357097,0.13590795,0.0048704147
120,0,0.020158738,0.013665308,0.01333491,0.07162801,0.01896013,0.020247795,0.015208134,0.014762687,0.01689769,0.010159455
121,0,0.11210536,0.04285867,0.080075204,0.03293359,0.04181735,0.053682484,0.028396714,0.019904431,0.05602382,0.18502347
122,1,0.9985169,0.99962544,0.99129283,0.99504787,0.9930956,0.9974784,0.99775434,0.9982686,0.9486998,0.99875784
123,1,0.9986252,0.99988556,0.99982965,0.9998891,0.99754244,0.9996778,0.99997896,0.9985029,0.9998375,0.9998207
124,1,0.9668471,0.98491114,0.9940033,0.96206856,0.97298515,0.94018054,0.9942865,0.9149126,0.9245083,0.69315624
125,1,0.9692165,0.99604124,0.99672264,0.99674237,0.97508353,0.99041295,0.98961025,0.90422356,0.9993065,0.99698436
126,0,0.018866895,0.028447624,0.013249563,0.024355223,0.015671164,0.014547061,0.028448995,0.010731379,0.009237296,0.013843331
127,1,0.9763806,0.99813956,0.99770963,0.9730064,0.98315805,0.9780029,0.99931586,0.9938051,0.98892355,0.9886259
128,1,0.8263794,0.5941905,0.84985316,0.6706834,0.7567687,0.6867007,0.69181514,0.7266143,0.6287639,0.7961228
129,1,0.9823128,0.9648964,0.9860536,0.98948544,0.98750764,0.97579944,0.95773953,0.9705845,0.98711675,0.99663395
130,0,0.02125539,0.0421673,0.0353837,0.008575033,0.031690985,0.019685263,0.0051440215,0.019163556,0.026307872,0.0544018
131,0,0.022570178,0.025648337,0.032393947,0.11976739,0.08669055,0.1314548,0.07000321,0.18604217,0.11301517,0.06120705
132,1,0.999629,0.99820024,0.9969548,0.99676526,0.9977275,0.99701095,0.9996779,0.9983704,0.9887987,0.9950367
133,1,0.9992466,0.99464273,0.99880725,0.9963349,0.9982101,0.9835747,0.9995791,0.99731463,0.9852983,0.9995663
134,1,0.9938667,0.99798596,0.9978288,0.9981612,0.9862081,0.9966002,0.9951349,0.9964643,0.99807066,0.9864797
135,1,0.99691063,0.9955869,0.9985357,0.998628,0.99411815,0.93213975,0.9955707,0.9965764,0.9820241,0.9977047
136,1,0.9952702,0.9748665,0.9957313,0.99387664,0.99497795,0.97615135,0.99858004,0.9869591,0.9966807,0.9984139
137,0,0.10922863,0.02867522,0.07228687,0.044359904,0.062129147,0.15252836,0.049668424,0.035867725,0.17603496,0.30520782
138,0,0.048470996,0.12850076,0.022985982,0.008591279,0.016371047,0.045804016,0.02312008,0.014673899,0.049067654,0.13424812
139,1,0.9977935,0.99582446,0.9977189,0.99789435,0.9896479,0.98466456,0.9974529,0.98484224,0.9901599,0.9929366
140,1,0.9855434,0.9161719,0.9422509,0.98238784,0.92264926,0.97804606,0.98478633,0.9875212,0.99471563,0.9915594
141,0,0.0202594,0.0029919234,0.0010571448,0.00981908,0.029726507,0.0044997977,0.005696989,0.0011553298,0.0028128147,0.0044269813
142,0,0.70158046,0.61656576,0.636176,0.60485005,0.760744,0.54129475,0.8206704,0.5533972,0.716082,0.67313915
143,1,0.99820215,0.98499274,0.9936854,0.9970144,0.98834383,0.9770425,0.94369936,0.984757,0.99283177,0.98562455
144,1,0.99423796,0.9952476,0.99871916,0.9973038,0.9935841,0.95929,0.9914297,0.9864797,0.99500066,0.9931831
145,0,0.029254783,0.01809844,0.0087173525,0.017378356,0.0059025055,0.042066436,0.036343608,0.005829872,0.072570175,0.03272798
146,0,0.0023882466,0.002647025,0.010331896,0.0012661744,0.0059411144,0.007024225,0.009037246,0.0012515837,0.007736675,0.00034498813
147,1,0.99910545,0.9941562,0.99919,0.99969417,0.998232,0.9688128,0.99887073,0.9985332,0.99255896,0.9996408
148,1,0.9429219,0.7324083,0.8221605,0.80697733,0.7811901,0.8733825,0.986445,0.8422685,0.9228442,0.92959636
149,0,0.08677721,0.06351026,0.021962006,0.16450848,0.4034285,0.11324835,0.036426503,0.09508314,0.0799779,0.028193062
150,1,0.9728519,0.99570423,0.9938795,0.99755746,0.98745525,0.9968939,0.99757016,0.99561405,0.9994937,0.99928916
151,1,0.9395137,0.8758371,0.9593867,0.8646472,0.923668,0.8069216,0.7064057,0.87502706,0.91707057,0.83418435
152,0,0.9516027,0.36582318,0.9618798,0.9840685,0.9544399,0.9676274,0.95437366,0.9861292,0.8977933,0.9977715
153,0,0.035234515,0.022419477,0.07251541,0.03312716,0.024041118,0.04167924,0.12278401,0.0698146,0.2611675,0.059683766
154,1,0.9970776,0.9995687,0.99935865,0.9999219,0.99957335,0.996864,0.9767048,0.9997718,0.9927177,0.99997944
155,0,0.7773593,0.6766124,0.27077413,0.38406387,0.2089982,0.3698244,0.62887585,0.4991643,0.17561875,0.44028485
156,0,0.5498183,0.7059742,0.21448329,0.4549227,0.23152785,0.3040312,0.57799244,0.40736026,0.42878786,0.5505279
157,0,0.3705807,0.106545724,0.5378462,0.23874941,0.23849738,0.20391671,0.10706243,0.17980705,0.09925013,0.20670259
158,1,0.99909186,0.99654543,0.9986771,0.9991361,0.9988133,0.994777,0.99900347,0.99845344,0.99924576,0.9998652
159,1,0.99946684,0.9956176,0.9993515,0.997554,0.9982266,0.9967976,0.99300873,0.9983787,0.9883901,0.9969247
160,1,0.97691,0.9250313,0.7412633,0.869291,0.81411237,0.777108,0.45304328,0.89169216,0.78798085,0.92461216
161,0,0.75892085,0.73499495,0.7485167,0.75105435,0.5292808,0.43664774,0.50413215,0.6898708,0.5373607,0.77623445
162,0,0.070046216,0.32949555,0.21209648,0.22681937,0.16126704,0.257189,0.042713635,0.12679225,0.35019246,0.15209362
163,1,0.9993687,0.9978878,0.994603,0.99966854,0.99953395,0.9998369,0.9998337,0.9998043,0.9994751,0.99963576
164,0,0.07104732,0.017273054,0.13771485,0.09178106,0.064729266,0.033774532,0.013853312,0.024920294,0.050123736,0.061869852
165,1,0.91731006,0.9806423,0.98096603,0.9674397,0.9766738,0.95107865,0.99272716,0.93230706,0.94703466,0.9688387
166,0,0.0076779528,0.004059334,0.0038220994,0.029188564,0.026132753,0.003286794,0.0011877354,0.004674243,0.016039982,0.0038042094
167,1,0.659027,0.7228,0.64940494,0.2752573,0.7224306,0.82070065,0.7762856,0.71995634,0.87223476,0.70646834
168,1,0.42085332,0.72276163,0.80985653,0.67022526,0.7138256,0.8483213,0.68607324,0.50183356,0.80123186,0.46968496
169,1,0.96855456,0.9602342,0.92540324,0.95118976,0.9268077,0.9140613,0.9798973,0.9474048,0.984107,0.9841034
170,0,0.19327968,0.066003844,0.04636605,0.10733086,0.03679689,0.08865952,0.20788659,0.06428865,0.08083332,0.020891907
171,0,0.019980185,0.03862302,0.03541786,0.01272074,0.02080094,0.07780406,0.06507428,0.015975801,0.03781981,0.096054174
172,0,0.61091727,0.21266401,0.3112556,0.339586,0.2632158,0.15698661,0.37186855,0.36287954,0.19641238,0.23312938
173,1,0.9998489,0.99293315,0.9998749,0.9967448,0.9963194,0.99941576,0.999735,0.9901335,0.9981959,0.9978991
174,0,0.022533748,0.17474303,0.024169274,0.04940605,0.029663274,0.11243622,0.03541702,0.024732733,0.027507726,0.008155679
175,0,0.014566009,0.010178889,0.01590369,0.02556026,0.078241624,0.04832005,0.017390417,0.042327758,0.061292015,0.032974232
176,0,0.013678273,0.014149575,0.023601472,0.02841683,0.036399864,0.03224601,0.013497697,0.040237583,0.064575315,0.009051247
177,1,0.9112196,0.86573917,0.79305255,0.8479392,0.73947626,0.8624576,0.8939177,0.6807885,0.83641875,0.877579
178,1,0.82528865,0.59499013,0.8134843,0.7301112,0.67531514,0.43587643,0.49510172,0.6133366,0.50124973,0.8625295
179,1,0.96315986,0.8620589,0.87745136,0.88694525,0.88608325,0.7103189,0.85537845,0.7970848,0.81439954,0.87746245
180,1,0.9999036,0.99988467,0.9998663,0.99998397,0.99877423,0.9998246,0.9999913,0.9993649,0.99996954,0.99995685
181,0,0.041023694,0.105192795,0.09964064,0.03793148,0.10433567,0.098411195,0.044725105,0.047878217,0.14208908,0.074536316
182,1,0.96163875,0.7993408,0.8718328,0.913889,0.8924373,0.85057163,0.95235085,0.8618637,0.9751065,0.97569096
183,0,0.026471881,0.13462992,0.063178994,0.08503647,0.057416007,0.028342655,0.028162021,0.104325436,0.09957787,0.031272132
184,0,0.20218003,0.33120322,0.36082885,0.34566608,0.26450694,0.3891575,0.59012735,0.24038172,0.41071162,0.4447315
185,1,0.74233276,0.41392088,0.8548021,0.27484596,0.24358252,0.7781273,0.6382988,0.3255127,0.5810317,0.6856465
186,0,0.101232395,0.100903116,0.07809846,0.19118974,0.06555039,0.15411082,0.08384516,0.22097427,0.14685895,0.16053344
187,1,0.9791685,0.9344653,0.9772059,0.95139635,0.97429276,0.8788045,0.98389256,0.9605056,0.9354973,0.94826907
188,0,0.0042285044,0.009321505,0.0045315344,0.002709357,0.0070288456,0.011839881,0.019412555,0.0058707297,0.02991862,0.016457254
189,0,0.060431298,0.08520564,0.008510066,0.011561646,0.011705534,0.028777895,0.025409257,0.03367466,0.011886272,0.010799131
190,1,0.78076375,0.6807062,0.9381349,0.6724546,0.89390975,0.75831383,0.877565,0.4994392,0.9082849,0.89590776
191,1,0.9729138,0.62451446,0.97816026,0.97781795,0.96364534,0.9039298,0.9651704,0.79085433,0.91514814,0.9641286
192,0,0.021331374,0.0062268614,0.025078576,0.014338308,0.017480416,0.03372777,0.07329244,0.017443359,0.02486278,0.024636613
193,0,0.026347404,0.033936787,0.014247411,0.019626193,0.020117572,0.037160307,0.08068015,0.047772992,0.04261532,0.019387921
194,1,0.75870985,0.92526186,0.5998418,0.8984291,0.94460493,0.6774783,0.93890136,0.74806166,0.9095743,0.6431518
195,0,0.14591059,0.044660058,0.1526295,0.06225855,0.063432485,0.12824024,0.09811104,0.10738855,0.13087273,0.09253465
196,1,0.8458119,0.82561564,0.6752925,0.7555239,0.6943754,0.554248,0.827118,0.8694227,0.7440806,0.8561659
197,0,0.06584711,0.022327606,0.025615104,0.021074625,0.010580253,0.016073938,0.022716163,0.020530837,0.017385704,0.020474851
198,0,0.10675113,0.08284122,0.08926337,0.02671293,0.040038496,0.12625498,0.10520271,0.06788213,0.124802195,0.10838543
199,1,0.99916697,0.99961984,0.9998091,0.9989413,0.99823403,0.99981016,0.9999703,0.99896514,0.9976713,0.99956167
200,1,0.93436664,0.9923122,0.56380993,0.9192197,0.8728913,0.95325243,0.97620434,0.9448569,0.52280813,0.99418056
201,0,0.26080266,0.04891807,0.10007433,0.10159499,0.054377936,0.096903495,0.094703875,0.058973588,0.08256863,0.16164386
202,0,0.9588426,0.84486544,0.5585847,0.7060571,0.7253889,0.8642625,0.96374524,0.9035878,0.399146,0.65938926
203,1,0.997853,0.99404263,0.9975175,0.99645764,0.9960388,0.9984094,0.99833864,0.9925018,0.9954848,0.9986589
204,0,0.16294427,0.10897883,0.16093718,0.074478626,0.19363165,0.23738784,0.12792148,0.055978455,0.13160533,0.0122805545
205,1,0.9912214,0.9944578,0.9885068,0.99238694,0.9870695,0.9278595,0.9928364,0.9911337,0.97444963,0.98186266
206,0,0.019067628,0.05752814,0.018094854,0.010835293,0.053724527,0.020450376,0.014112968,0.020445049,0.020446986,0.016591044
207,1,0.9969756,0.9980455,0.9772821,0.9876601,0.9743258,0.9841941,0.99919194,0.9907404,0.9772909,0.9810527
208,1,0.99486375,0.9974127,0.9657391,0.9995834,0.97980505,0.99927974,0.9930943,0.9926093,0.9979817,0.9995223
209,1,0.99922526,0.99451697,0.9972651,0.9980041,0.99531186,0.9846276,0.9970916,0.9930773,0.95948136,0.9977538
210,1,0.9996458,0.99936426,0.9992022,0.99992234,0.9977423,0.9994066,0.99987006,0.9999205,0.9826686,0.9999846
211,1,0.9351564,0.921534,0.93568635,0.806355,0.93970025,0.7936573,0.8088018,0.85541266,0.8044856,0.92823213
212,1,0.99851245,0.99169874,0.99668646,0.9993426,0.9974786,0.9787988,0.99689865,0.997456,0.993761,0.999174
213,1,0.91554743,0.9928472,0.97493666,0.89974856,0.980469,0.8702437,0.95101887,0.95391524,0.99342334,0.99096644
214,1,0.8995252,0.6550156,0.5349132,0.67173356,0.6532608,0.57068825,0.70828485,0.74081993,0.5765267,0.7147069
215,0,0.040506836,0.46985024,0.08360223,0.41667587,0.21278085,0.17010336,0.011221083,0.44502762,0.099599116,0.16132236
